DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-11-24 00:00:00;3;2;0;2;1;0;1;2;2;3
2020-11-24 00:15:00;7;6;1;0;4;0;4;0;5;5
2020-11-24 00:30:00;2;2;0;1;8;1;9;3;2;2
2020-11-24 00:45:00;5;4;0;3;4;2;3;3;3;5
2020-11-24 01:00:00;3;0;0;4;2;1;3;2;0;3
2020-11-24 01:15:00;1;1;0;1;2;0;3;1;1;1
2020-11-24 01:30:00;3;1;0;3;2;1;2;2;0;2
2020-11-24 01:45:00;2;1;0;2;5;0;5;2;2;1
2020-11-24 02:00:00;4;0;1;1;3;0;3;3;1;4
2020-11-24 02:15:00;1;1;0;2;1;0;1;1;1;0
2020-11-24 02:30:00;5;0;1;0;1;0;1;0;0;4
2020-11-24 02:45:00;3;2;1;0;0;0;0;0;1;2
2020-11-24 03:00:00;4;2;1;0;0;0;0;0;2;3
2020-11-24 03:15:00;2;1;0;0;0;0;0;0;0;2
2020-11-24 03:30:00;2;0;1;3;2;1;1;1;0;2
2020-11-24 03:45:00;2;0;0;3;3;1;3;2;0;2
2020-11-24 04:00:00;2;2;0;5;4;1;5;3;2;3
2020-11-24 04:15:00;3;1;2;2;5;0;5;2;1;3
2020-11-24 04:30:00;10;8;0;3;6;2;6;3;7;10
2020-11-24 04:45:00;11;6;2;6;10;3;12;6;6;11
2020-11-24 05:00:00;15;8;4;14;20;3;21;16;5;16
2020-11-24 05:15:00;26;15;3;24;47;8;45;28;16;25
2020-11-24 05:30:00;31;19;3;51;60;13;70;54;19;29
2020-11-24 05:45:00;47;33;3;53;70;14;72;48;29;38
2020-11-24 06:00:00;47;34;4;48;64;7;61;52;34;37
2020-11-24 06:15:00;65;58;2;59;71;25;79;64;71;37
2020-11-24 06:30:00;48;39;6;117;108;18;111;112;45;45
2020-11-24 06:45:00;58;35;9;125;107;15;106;119;31;53
2020-11-24 07:00:00;54;44;11;143;107;33;116;142;43;49
2020-11-24 07:15:00;51;39;10;163;155;22;154;161;43;43
2020-11-24 07:30:00;74;56;17;168;159;28;169;171;52;63
2020-11-24 07:45:00;70;50;17;121;125;53;134;124;57;55
2020-11-24 08:00:00;63;56;15;83;96;26;104;72;57;49
2020-11-24 08:15:00;54;32;11;94;69;39;88;89;37;34
2020-11-24 08:30:00;69;35;13;65;77;19;87;66;45;59
2020-11-24 08:45:00;56;40;16;68;91;10;93;67;41;49
2020-11-24 09:00:00;45;46;18;59;66;16;69;55;48;40
2020-11-24 09:15:00;44;28;9;69;60;7;59;61;32;40
2020-11-24 09:30:00;66;52;11;64;69;16;75;64;48;58
2020-11-24 09:45:00;58;46;11;53;73;17;75;51;46;52
2020-11-24 10:00:00;50;48;21;75;71;16;71;67;54;46
2020-11-24 10:15:00;42;42;8;61;96;22;106;53;43;32
2020-11-24 10:30:00;56;61;19;77;65;17;73;59;54;49
2020-11-24 10:45:00;64;65;15;55;73;15;78;52;64;57
2020-11-24 11:00:00;46;47;13;58;65;20;73;61;50;45
2020-11-24 11:15:00;65;53;13;66;65;15;69;60;44;59
2020-11-24 11:30:00;55;52;14;55;67;15;71;57;58;44
2020-11-24 11:45:00;51;59;9;69;82;23;87;71;60;42
2020-11-24 12:00:00;66;55;20;66;77;13;83;62;55;60
2020-11-24 12:15:00;71;74;13;56;68;22;73;61;72;61
2020-11-24 12:30:00;74;66;17;65;73;18;80;56;65;69
2020-11-24 12:45:00;72;64;15;75;88;24;94;78;66;66
2020-11-24 13:00:00;78;76;16;58;82;18;88;50;75;68
2020-11-24 13:15:00;92;78;26;77;88;20;90;70;77;93
2020-11-24 13:30:00;78;73;19;94;106;23;107;115;69;71
2020-11-24 13:45:00;74;64;12;97;100;20;110;89;63;64
2020-11-24 14:00:00;97;97;18;74;96;19;97;70;90;82
2020-11-24 14:15:00;78;64;13;63;90;18;96;50;74;65
2020-11-24 14:30:00;109;93;16;71;82;17;88;67;100;96
2020-11-24 14:45:00;92;74;11;63;80;14;85;52;81;86
2020-11-24 15:00:00;100;109;20;67;91;20;97;68;104;85
2020-11-24 15:15:00;92;90;18;63;73;17;78;55;105;74
2020-11-24 15:30:00;118;111;26;85;96;27;104;86;123;101
2020-11-24 15:45:00;108;100;22;73;95;22;105;68;108;91
2020-11-24 16:00:00;138;129;21;63;84;48;100;57;135;124
2020-11-24 16:15:00;128;114;16;72;97;30;103;66;121;121
2020-11-24 16:30:00;117;112;22;74;105;17;106;58;116;105
2020-11-24 16:45:00;104;109;23;94;112;23;125;81;119;93
2020-11-24 17:00:00;109;104;25;87;113;21;124;71;105;107
2020-11-24 17:15:00;116;104;31;78;94;15;103;66;118;103
