DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-01-07 00:00:00;5;11;2;0;6;5;0;1;1;1;1;1;1;10;7;0;0;0;0;0;0;0;0
2020-01-07 00:15:00;10;6;1;0;11;10;2;0;0;2;2;2;3;12;14;0;0;0;0;0;0;0;0
2020-01-07 00:30:00;7;11;2;0;9;6;1;0;1;0;0;1;0;11;13;0;0;0;0;0;0;0;0
2020-01-07 00:45:00;8;5;1;2;10;3;1;0;1;0;0;1;1;10;10;0;0;0;0;0;0;0;0
2020-01-07 01:00:00;5;7;1;2;4;1;1;1;2;0;0;0;0;8;4;0;0;0;0;0;0;0;0
2020-01-07 01:15:00;2;6;1;0;6;4;1;0;0;0;0;1;0;3;8;0;0;0;0;0;0;0;0
2020-01-07 01:30:00;5;7;0;0;7;3;0;2;0;1;1;2;4;7;8;0;0;0;0;0;0;0;0
2020-01-07 01:45:00;7;5;1;0;7;5;0;1;0;0;0;0;0;7;8;0;0;0;0;0;0;0;0
2020-01-07 02:00:00;9;8;0;0;8;4;0;1;0;1;1;0;0;10;10;0;0;0;0;0;0;0;0
2020-01-07 02:15:00;4;6;0;2;2;4;1;0;1;0;0;0;0;7;5;0;0;0;0;0;0;0;0
2020-01-07 02:30:00;2;1;0;1;3;0;0;2;2;0;0;0;0;2;3;0;0;0;0;0;0;0;0
2020-01-07 02:45:00;3;4;0;2;3;3;0;1;1;0;0;0;0;4;4;0;0;0;0;0;0;0;0
2020-01-07 03:00:00;2;4;0;0;7;4;2;1;0;0;0;0;0;5;7;0;0;0;0;0;0;0;0
2020-01-07 03:15:00;5;7;0;0;4;4;1;0;0;0;0;0;0;9;5;0;0;0;0;0;0;0;0
2020-01-07 03:30:00;2;4;0;0;5;3;1;0;2;1;1;0;0;3;6;0;0;0;0;0;0;0;0
2020-01-07 03:45:00;3;0;0;0;4;4;0;2;2;0;0;0;0;3;9;0;0;0;0;0;0;0;0
2020-01-07 04:00:00;5;3;0;1;8;3;2;0;1;1;0;1;1;6;8;0;0;0;0;0;0;0;0
2020-01-07 04:15:00;5;5;2;2;10;9;3;3;3;1;1;1;1;8;11;0;0;0;0;0;0;0;0
2020-01-07 04:30:00;10;8;0;4;12;10;0;1;6;0;1;0;0;12;17;0;0;0;0;0;0;0;0
2020-01-07 04:45:00;13;9;1;3;7;6;2;4;2;1;1;0;0;18;9;0;0;0;0;0;0;0;0
2020-01-07 05:00:00;39;20;3;3;18;25;2;6;4;3;3;1;0;43;31;0;0;0;0;0;0;0;0
2020-01-07 05:15:00;56;46;2;4;31;23;4;11;9;3;4;0;0;72;42;0;0;0;0;0;0;0;0
