DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-01-14 00:00:00;9;9;1;0;14;10;1;2;1;1;2;0;0;10;17;0;0;0;0;0;0;0;0
2020-01-14 00:15:00;3;7;2;1;9;7;1;1;2;1;1;1;1;8;16;0;0;0;0;0;0;0;0
2020-01-14 00:30:00;13;8;3;1;10;3;2;2;2;0;0;1;1;14;10;0;0;0;0;0;0;0;0
2020-01-14 00:45:00;3;4;0;0;3;4;0;5;4;0;0;1;1;4;5;0;0;0;0;0;0;0;0
2020-01-14 01:00:00;4;8;0;0;5;3;1;2;4;0;0;0;1;7;6;0;0;0;0;0;0;0;0
2020-01-14 01:15:00;7;9;1;0;9;7;0;1;1;0;0;1;1;9;12;0;0;0;0;0;0;0;0
2020-01-14 01:30:00;9;4;1;0;8;3;3;1;1;1;1;0;0;10;8;0;0;0;0;0;0;0;0
2020-01-14 01:45:00;3;5;0;0;5;3;0;2;2;0;0;0;0;5;7;0;0;0;0;0;0;0;0
2020-01-14 02:00:00;4;3;1;0;7;3;0;1;1;1;1;0;0;4;7;0;0;0;0;0;0;0;0
2020-01-14 02:15:00;4;4;0;0;4;1;1;0;1;0;0;0;0;6;4;0;0;0;0;0;0;0;0
2020-01-14 02:30:00;1;4;1;1;6;3;2;1;1;0;0;0;0;3;6;0;0;0;0;0;0;0;0
2020-01-14 02:45:00;4;6;0;1;7;2;2;0;0;1;1;0;0;6;7;0;0;0;0;0;0;0;0
2020-01-14 03:00:00;3;2;2;1;5;5;1;1;0;0;0;0;0;3;6;0;0;0;0;0;0;0;0
2020-01-14 03:15:00;4;3;1;0;3;5;1;1;1;1;0;0;0;4;5;0;0;0;0;0;0;0;0
2020-01-14 03:30:00;4;1;0;0;9;3;0;4;1;0;0;0;0;4;10;0;0;0;0;0;0;0;0
2020-01-14 03:45:00;2;3;1;1;4;3;1;2;1;0;0;0;0;3;6;0;0;0;0;0;0;0;0
2020-01-14 04:00:00;3;5;0;2;7;5;1;0;0;1;1;0;0;7;9;0;0;0;0;0;0;0;0
2020-01-14 04:15:00;10;10;0;2;7;4;2;0;0;0;0;0;0;15;10;0;0;0;0;0;0;0;0
2020-01-14 04:30:00;11;7;0;3;11;9;1;1;1;0;0;0;0;13;13;0;0;0;0;0;0;0;0
2020-01-14 04:45:00;17;17;0;4;13;10;0;4;6;0;0;2;1;24;16;0;0;0;0;0;0;0;0
2020-01-14 05:00:00;54;51;0;8;23;26;2;6;9;5;7;0;0;70;36;0;0;0;0;0;0;0;0
2020-01-14 05:15:00;68;79;2;2;29;19;6;15;8;6;3;2;1;84;40;0;0;0;0;0;0;0;0
2020-01-14 05:30:00;81;84;2;8;43;36;11;20;9;6;5;4;2;98;67;0;0;0;0;0;0;0;0
2020-01-14 05:45:00;59;79;2;11;52;39;4;17;11;5;8;4;4;79;73;0;0;0;0;0;0;0;0
2020-01-14 06:00:00;69;84;1;13;57;72;10;14;11;6;7;8;6;94;98;0;0;0;0;0;0;0;0
2020-01-14 06:15:00;101;130;5;16;62;54;9;21;8;10;14;8;9;146;91;0;0;0;0;0;0;0;0
2020-01-14 06:30:00;118;151;2;25;63;71;10;28;13;12;16;14;17;152;92;0;18;0;0;0;0;0;0
2020-01-14 06:45:00;131;161;5;35;78;75;11;31;21;7;8;10;11;146;111;0;0;0;0;0;0;0;0
2020-01-14 07:00:00;162;185;7;33;80;62;17;45;26;17;12;13;15;178;102;0;2;0;0;0;1;0;0
2020-01-14 07:15:00;158;185;1;46;103;71;19;50;37;21;21;15;14;147;115;0;0;0;0;0;0;0;0
2020-01-14 07:30:00;155;219;9;55;69;95;9;57;52;19;17;27;22;122;87;0;0;0;0;2;7;0;0
2020-01-14 07:45:00;198;213;17;58;105;96;24;50;41;28;38;12;15;181;129;0;0;0;0;0;0;0;0
2020-01-14 08:00:00;154;165;10;44;103;92;10;39;31;14;12;20;18;176;118;0;0;0;0;1;0;0;0
2020-01-14 08:15:00;120;131;8;19;90;87;14;40;35;19;17;14;16;138;119;0;0;0;0;0;0;0;0
2020-01-14 08:30:00;118;134;8;33;81;91;10;37;29;8;9;12;11;150;127;0;2;0;0;0;0;0;0
2020-01-14 08:45:00;118;134;15;26;76;88;15;33;30;19;17;7;7;132;107;0;1;0;0;0;0;0;0
2020-01-14 09:00:00;107;117;9;36;96;85;13;30;21;17;15;15;15;135;117;0;0;0;0;0;0;0;0
2020-01-14 09:15:00;100;105;7;30;97;64;6;25;29;29;23;14;14;136;112;0;0;0;0;0;0;0;0
2020-01-14 09:30:00;100;116;3;34;80;72;6;27;17;12;19;17;19;129;98;0;5;0;0;0;0;0;1
2020-01-14 09:45:00;115;108;8;35;101;89;9;22;31;16;19;9;10;135;124;0;0;0;0;0;0;0;0
2020-01-14 10:00:00;128;124;14;25;92;95;14;19;24;11;12;13;13;151;139;0;0;0;0;0;0;0;0
2020-01-14 10:15:00;108;107;9;22;94;89;10;28;19;13;32;11;12;129;130;0;0;0;0;0;0;0;0
2020-01-14 10:30:00;112;107;11;26;114;101;12;20;33;13;13;28;25;134;131;0;0;0;0;0;0;0;0
2020-01-14 10:45:00;120;120;10;37;100;74;8;24;24;18;16;13;13;131;124;0;0;0;0;0;0;0;0
2020-01-14 11:00:00;120;130;8;33;98;93;13;21;31;9;14;12;14;142;128;0;0;0;1;0;0;0;0
2020-01-14 11:15:00;114;86;9;28;114;118;14;32;27;15;20;16;18;134;139;0;0;0;0;0;0;0;0
2020-01-14 11:30:00;111;108;11;32;106;115;14;15;29;9;14;21;17;144;153;0;0;0;0;0;0;0;0
2020-01-14 11:45:00;115;88;8;28;113;117;12;26;23;13;12;15;16;141;147;0;0;0;0;0;0;0;0
2020-01-14 12:00:00;107;98;16;33;100;100;13;29;23;7;7;14;13;136;130;0;0;0;0;0;0;0;0
2020-01-14 12:15:00;103;94;11;35;98;115;12;28;21;12;12;12;12;129;145;0;0;1;0;0;0;0;1
2020-01-14 12:30:00;117;96;9;30;90;115;12;33;27;10;12;12;13;139;126;0;2;0;0;0;0;0;0
2020-01-14 12:45:00;106;106;13;27;110;107;12;21;22;27;17;23;35;137;139;0;5;5;0;0;0;0;0
2020-01-14 13:00:00;114;127;13;27;99;113;20;37;15;15;18;22;18;155;145;0;0;0;0;5;0;0;3
2020-01-14 13:15:00;125;128;7;29;100;128;16;35;17;18;18;18;23;142;125;0;4;0;0;0;0;0;0
2020-01-14 13:30:00;127;118;9;42;105;110;17;32;34;17;24;16;16;148;125;3;1;0;1;0;0;0;0
2020-01-14 13:45:00;139;138;13;34;119;113;26;31;29;9;10;10;7;181;135;8;2;0;0;0;0;0;0
2020-01-14 14:00:00;120;113;16;30;104;103;11;34;31;12;13;11;11;161;128;0;0;0;0;0;1;0;0
2020-01-14 14:15:00;111;115;12;25;139;143;14;41;22;21;17;8;5;124;146;2;0;4;0;0;0;0;0
2020-01-14 14:30:00;113;98;9;22;133;136;17;35;34;10;10;10;11;130;137;0;0;0;0;0;0;0;0
2020-01-14 14:45:00;120;101;13;41;114;132;14;31;41;9;9;6;9;135;145;0;0;2;0;0;0;0;0
2020-01-14 15:00:00;122;116;12;40;120;124;16;31;30;10;8;14;15;139;158;0;0;0;0;0;0;0;0
2020-01-14 15:15:00;110;111;16;28;123;145;12;33;29;8;9;6;9;134;165;3;0;0;0;0;0;2;0
2020-01-14 15:30:00;110;99;11;34;129;151;15;42;32;6;6;8;8;143;158;2;0;0;0;0;0;0;0
2020-01-14 15:45:00;113;110;13;39;157;169;29;46;41;10;8;12;10;132;183;3;0;0;0;0;9;0;0
2020-01-14 16:00:00;140;109;13;42;153;173;22;51;38;13;11;11;11;154;203;0;0;0;0;0;0;0;0
2020-01-14 16:15:00;129;129;14;27;143;160;21;41;43;16;45;9;12;164;180;0;1;0;0;0;0;0;0
2020-01-14 16:30:00;119;108;11;40;163;185;18;40;43;12;11;17;20;144;191;0;0;0;0;0;0;0;0
2020-01-14 16:45:00;142;132;15;41;164;181;21;45;55;11;12;14;15;159;184;0;0;0;0;0;0;0;1
2020-01-14 17:00:00;144;142;19;39;161;178;18;72;55;33;11;13;15;172;200;0;0;0;1;0;0;0;0
2020-01-14 17:15:00;139;144;12;39;131;154;16;65;55;12;8;12;9;165;177;0;3;0;0;0;0;0;0
2020-01-14 17:30:00;156;138;10;37;145;164;20;55;56;10;10;18;15;183;176;0;0;0;0;0;0;0;0
2020-01-14 17:45:00;129;116;10;32;154;155;24;46;40;9;10;13;11;153;215;0;0;0;0;0;0;0;0
2020-01-14 18:00:00;121;121;7;27;122;149;17;37;39;4;7;8;12;161;174;0;1;0;0;1;0;0;1
2020-01-14 18:15:00;135;124;26;33;146;143;14;46;32;12;16;11;9;161;188;0;0;0;0;0;0;0;0
