DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-07-27 00:00:00;0;3;3;1;1;0;6;0;0
2020-07-27 00:15:00;2;4;7;0;0;0;6;0;0
2020-07-27 00:30:00;5;4;8;0;0;0;7;0;0
2020-07-27 00:45:00;0;0;1;0;0;0;3;0;0
2020-07-27 01:00:00;2;2;4;0;0;0;3;0;0
2020-07-27 01:15:00;1;2;4;0;0;0;3;0;0
2020-07-27 01:30:00;0;1;1;0;0;0;2;0;0
2020-07-27 01:45:00;0;3;3;0;0;0;1;0;0
2020-07-27 02:00:00;0;0;0;1;0;0;1;0;0
2020-07-27 02:15:00;2;4;4;0;0;0;2;0;0
2020-07-27 02:30:00;0;0;0;0;0;0;2;0;0
2020-07-27 02:45:00;0;1;2;0;0;0;2;0;0
2020-07-27 03:00:00;1;2;3;1;1;0;1;0;0
2020-07-27 03:15:00;0;2;2;0;0;1;1;0;0
2020-07-27 03:30:00;0;2;2;0;0;0;4;0;0
2020-07-27 03:45:00;1;1;2;0;0;0;1;0;0
2020-07-27 04:00:00;1;4;6;0;0;2;6;0;0
2020-07-27 04:15:00;0;1;2;0;0;0;3;0;0
2020-07-27 04:30:00;3;5;8;3;1;1;5;0;0
2020-07-27 04:45:00;6;11;12;1;0;0;7;0;0
2020-07-27 05:00:00;7;7;15;3;2;2;26;0;0
2020-07-27 05:15:00;4;15;24;4;3;5;56;0;0
2020-07-27 05:30:00;14;20;35;12;5;6;71;0;2
2020-07-27 05:45:00;12;21;41;9;9;17;62;0;0
2020-07-27 06:00:00;11;25;39;17;6;8;26;0;0
2020-07-27 06:15:00;25;40;65;15;7;16;57;0;0
2020-07-27 06:30:00;25;28;54;21;19;21;72;3;4
2020-07-27 06:45:00;28;34;69;16;12;25;76;2;13
2020-07-27 07:00:00;29;31;77;31;8;21;96;0;12
2020-07-27 07:15:00;47;44;97;38;8;12;68;4;5
2020-07-27 07:30:00;37;45;78;18;13;10;88;2;5
2020-07-27 07:45:00;39;34;73;13;8;14;98;3;21
2020-07-27 08:00:00;39;56;84;20;7;6;74;4;9
2020-07-27 08:15:00;36;39;74;21;9;14;78;5;11
2020-07-27 08:30:00;38;47;78;14;11;11;68;0;7
2020-07-27 08:45:00;42;52;84;15;5;4;80;5;3
2020-07-27 09:00:00;36;45;72;14;7;6;72;1;3
2020-07-27 09:15:00;37;40;64;26;15;10;72;1;1
2020-07-27 09:30:00;30;41;67;14;9;6;87;1;3
2020-07-27 09:45:00;33;45;75;16;10;5;75;2;4
2020-07-27 10:00:00;22;39;59;20;10;6;76;10;0
2020-07-27 10:15:00;42;53;81;29;12;6;88;7;6
2020-07-27 10:30:00;52;48;84;25;9;7;86;2;17
2020-07-27 10:45:00;40;38;61;17;8;9;94;2;6
2020-07-27 11:00:00;50;56;85;16;7;8;114;0;5
2020-07-27 11:15:00;40;61;89;12;10;4;98;0;29
2020-07-27 11:30:00;36;63;86;15;7;6;99;4;7
2020-07-27 11:45:00;42;46;71;21;9;4;84;1;3
2020-07-27 12:00:00;42;47;80;24;10;8;77;5;0
2020-07-27 12:15:00;41;54;96;19;9;6;107;24;4
2020-07-27 12:30:00;28;57;81;13;6;5;90;1;25
2020-07-27 12:45:00;38;55;74;15;8;4;77;1;9
2020-07-27 13:00:00;34;52;72;16;7;5;59;5;24
2020-07-27 13:15:00;39;49;81;14;9;11;77;11;7
2020-07-27 13:30:00;33;33;61;19;10;9;64;5;6
2020-07-27 13:45:00;36;76;98;28;12;6;89;3;4
2020-07-27 14:00:00;40;57;82;34;8;5;90;4;6
2020-07-27 14:15:00;62;76;119;28;10;4;56;4;4
2020-07-27 14:30:00;68;84;127;33;8;8;85;16;8
2020-07-27 14:45:00;74;90;130;22;8;5;94;2;9
2020-07-27 15:00:00;65;76;115;27;7;3;83;10;5
2020-07-27 15:15:00;57;58;96;35;12;3;79;0;13
2020-07-27 15:30:00;53;63;93;25;6;6;105;5;20
2020-07-27 15:45:00;43;65;92;29;13;12;85;5;7
2020-07-27 16:00:00;61;74;111;40;10;4;104;6;11
2020-07-27 16:15:00;65;78;110;32;7;10;89;26;27
2020-07-27 16:30:00;51;75;99;22;11;5;83;2;10
2020-07-27 16:45:00;50;60;87;18;4;5;98;5;2
2020-07-27 17:00:00;62;67;94;27;11;2;102;3;5
2020-07-27 17:15:00;43;57;91;30;12;7;131;1;6
2020-07-27 17:30:00;53;66;98;26;8;5;64;4;2
2020-07-27 17:45:00;48;61;88;27;14;8;91;7;6
2020-07-27 18:00:00;38;47;82;22;10;9;102;5;1
2020-07-27 18:15:00;45;46;78;18;10;4;71;4;26
2020-07-27 18:30:00;30;25;51;12;6;4;58;0;4
2020-07-27 18:45:00;26;27;45;11;6;2;69;0;14
2020-07-27 19:00:00;27;29;51;10;7;3;65;5;5
2020-07-27 19:15:00;28;23;50;12;6;2;50;0;5
2020-07-27 19:30:00;33;23;43;10;7;1;48;0;3
2020-07-27 19:45:00;18;28;40;8;5;4;53;0;3
2020-07-27 20:00:00;29;39;61;10;6;1;46;7;5
2020-07-27 20:15:00;19;28;48;7;5;1;42;1;5
2020-07-27 20:30:00;19;37;47;14;9;5;38;0;0
2020-07-27 20:45:00;20;30;50;13;8;0;56;2;26
2020-07-27 21:00:00;11;19;43;7;6;0;56;5;4
2020-07-27 21:15:00;17;26;44;12;7;6;53;6;5
2020-07-27 21:30:00;11;13;32;6;4;2;44;1;24
2020-07-27 21:45:00;16;29;42;7;4;2;39;1;1
2020-07-27 22:00:00;19;24;38;15;4;4;30;0;6
2020-07-27 22:15:00;11;32;34;5;3;0;25;0;1
2020-07-27 22:30:00;8;18;25;0;0;0;21;0;0
2020-07-27 22:45:00;5;17;24;2;2;1;14;0;0
2020-07-27 23:00:00;3;18;25;3;1;0;25;0;0
2020-07-27 23:15:00;2;10;12;2;0;0;6;0;0
2020-07-27 23:30:00;6;10;16;2;1;1;15;0;0
2020-07-27 23:45:00;4;13;15;1;0;0;7;0;0
