DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-02-18 00:00:00;2;0;0;2;0;11;0;0;0
2020-02-18 00:15:00;12;3;0;4;0;12;1;0;0
2020-02-18 00:30:00;4;1;0;6;0;13;1;0;0
2020-02-18 00:45:00;2;0;0;1;0;12;1;0;0
2020-02-18 01:00:00;5;1;0;2;0;14;0;0;0
2020-02-18 01:15:00;2;2;1;5;0;12;1;0;0
2020-02-18 01:30:00;2;0;0;4;0;14;1;0;0
2020-02-18 01:45:00;2;1;0;1;0;12;1;0;0
2020-02-18 02:00:00;2;0;0;3;0;12;1;0;0
2020-02-18 02:15:00;0;0;0;3;0;12;0;0;0
2020-02-18 02:30:00;5;1;0;1;0;13;1;0;0
2020-02-18 02:45:00;1;1;0;2;0;12;1;0;0
2020-02-18 03:00:00;4;3;1;0;0;14;1;0;0
2020-02-18 03:15:00;2;1;0;3;0;12;1;0;0
2020-02-18 03:30:00;6;4;0;4;0;14;0;0;0
2020-02-18 03:45:00;2;1;0;5;0;12;1;0;0
2020-02-18 04:00:00;3;1;0;8;0;13;1;0;0
2020-02-18 04:15:00;6;1;1;11;0;12;1;0;0
2020-02-18 04:30:00;16;3;0;10;0;14;1;0;0
2020-02-18 04:45:00;34;6;1;16;0;12;0;0;0
2020-02-18 05:00:00;83;7;0;33;0;11;1;0;0
2020-02-18 05:15:00;128;7;3;61;0;9;1;0;0
2020-02-18 05:30:00;145;27;6;150;0;11;0;0;0
2020-02-18 05:45:00;125;29;0;176;0;9;1;0;0
2020-02-18 06:00:00;117;23;2;164;0;10;1;0;0
2020-02-18 06:15:00;101;20;4;132;0;9;0;0;0
2020-02-18 06:30:00;106;28;5;174;6;10;1;0;0
2020-02-18 06:45:00;89;16;9;153;2;10;0;0;0
2020-02-18 07:00:00;97;14;11;193;0;10;1;0;0
2020-02-18 07:15:00;90;18;9;218;0;10;1;0;0
2020-02-18 07:30:00;108;14;7;233;6;10;0;0;0
2020-02-18 07:45:00;93;14;77;236;15;10;1;0;0
2020-02-18 08:00:00;122;12;12;202;5;10;1;0;0
2020-02-18 08:15:00;100;17;7;160;0;10;0;0;0
2020-02-18 08:30:00;111;12;6;152;1;10;1;0;0
2020-02-18 08:45:00;91;11;11;131;0;10;0;0;0
2020-02-18 09:00:00;93;11;9;123;3;13;1;0;0
2020-02-18 09:15:00;73;15;11;120;0;13;1;0;0
2020-02-18 09:30:00;70;8;25;145;1;13;0;0;0
2020-02-18 09:45:00;85;11;32;113;1;13;1;0;0
2020-02-18 10:00:00;70;5;15;94;7;13;1;0;0
2020-02-18 10:15:00;69;14;21;94;0;12;0;0;0
2020-02-18 10:30:00;94;14;14;103;0;13;1;0;0
2020-02-18 10:45:00;79;16;14;109;12;13;1;0;0
2020-02-18 11:00:00;106;15;12;85;3;13;1;0;0
2020-02-18 11:15:00;98;24;15;118;8;13;0;0;0
2020-02-18 11:30:00;92;15;10;105;0;13;1;0;0
2020-02-18 11:45:00;106;19;9;105;1;13;1;0;0
2020-02-18 12:00:00;103;17;15;96;3;12;0;0;0
2020-02-18 12:15:00;116;18;16;116;0;13;1;0;0
2020-02-18 12:30:00;134;11;21;104;4;13;1;0;0
2020-02-18 12:45:00;120;19;15;98;0;13;0;0;0
2020-02-18 13:00:00;125;22;13;99;1;13;1;0;0
2020-02-18 13:15:00;123;16;13;104;0;9;1;0;0
2020-02-18 13:30:00;135;14;25;153;0;10;0;0;0
2020-02-18 13:45:00;141;21;20;148;6;10;1;0;0
2020-02-18 14:00:00;135;25;8;160;0;10;0;0;0
2020-02-18 14:15:00;154;17;13;162;18;10;1;0;0
2020-02-18 14:30:00;114;23;13;153;0;10;1;0;0
2020-02-18 14:45:00;127;26;19;165;1;10;0;0;0
2020-02-18 15:00:00;124;22;10;158;0;10;1;0;0
2020-02-18 15:15:00;117;27;11;167;0;10;1;0;0
2020-02-18 15:30:00;169;23;16;164;0;10;0;0;0
2020-02-18 15:45:00;143;19;17;160;8;10;1;0;0
2020-02-18 16:00:00;171;24;24;166;6;10;0;0;0
2020-02-18 16:15:00;169;21;18;156;4;10;1;0;0
2020-02-18 16:30:00;150;20;15;173;2;10;1;0;0
