DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-09-13 00:00:00;0;13;8;31;12;0;0
2020-09-13 00:15:00;0;32;22;33;22;3;3
2020-09-13 00:30:00;0;23;14;35;20;0;0
2020-09-13 00:45:00;0;29;22;34;24;0;0
2020-09-13 01:00:00;0;12;13;28;14;0;0
2020-09-13 01:15:00;0;11;16;25;16;0;0
2020-09-13 01:30:00;0;14;11;16;6;0;0
2020-09-13 01:45:00;0;19;10;21;15;0;0
2020-09-13 02:00:00;0;10;6;13;7;0;0
2020-09-13 02:15:00;0;11;10;20;8;0;0
2020-09-13 02:30:00;0;14;9;15;9;0;0
2020-09-13 02:45:00;0;8;5;6;7;0;0
2020-09-13 03:00:00;0;4;10;16;7;0;0
2020-09-13 03:15:00;0;9;4;8;4;0;0
2020-09-13 03:30:00;0;2;2;2;2;0;0
2020-09-13 03:45:00;0;7;2;2;2;0;0
2020-09-13 04:00:00;0;2;4;2;3;0;0
2020-09-13 04:15:00;0;5;3;3;3;1;1
2020-09-13 04:30:00;0;5;2;5;5;0;0
2020-09-13 04:45:00;0;1;4;5;3;1;1
2020-09-13 05:00:00;0;2;0;1;0;0;0
2020-09-13 05:15:00;0;7;4;4;3;1;1
2020-09-13 05:30:00;0;15;11;8;2;0;0
2020-09-13 05:45:00;0;2;1;0;0;0;0
2020-09-13 06:00:00;0;6;3;6;2;0;0
2020-09-13 06:15:00;0;8;3;9;3;0;0
2020-09-13 06:30:00;0;2;5;3;0;0;0
2020-09-13 06:45:00;0;2;0;1;0;0;0
2020-09-13 07:00:00;0;2;1;3;0;0;0
2020-09-13 07:15:00;0;4;3;2;2;0;0
2020-09-13 07:30:00;0;9;10;4;5;0;0
2020-09-13 07:45:00;0;1;6;9;10;0;0
2020-09-13 08:00:00;1;9;34;19;14;2;2
2020-09-13 08:15:00;0;1;38;30;14;0;0
2020-09-13 08:30:00;1;11;43;29;17;1;1
2020-09-13 08:45:00;2;15;60;34;23;1;1
2020-09-13 09:00:00;0;23;56;36;32;1;1
2020-09-13 09:15:00;10;52;60;49;23;0;0
2020-09-13 09:30:00;2;62;53;59;35;2;2
2020-09-13 09:45:00;19;14;94;59;39;0;0
2020-09-13 10:00:00;10;16;99;60;45;2;2
2020-09-13 10:15:00;2;18;123;53;55;0;0
2020-09-13 10:30:00;5;36;132;76;59;1;0
2020-09-13 10:45:00;46;15;116;62;62;1;2
2020-09-13 11:00:00;17;36;91;65;59;2;2
2020-09-13 11:15:00;7;63;62;72;58;0;0
2020-09-13 11:30:00;3;67;57;69;48;2;2
2020-09-13 11:45:00;6;64;67;75;78;0;0
2020-09-13 12:00:00;8;69;60;86;60;2;2
2020-09-13 12:15:00;22;65;57;94;69;0;0
2020-09-13 12:30:00;0;56;61;87;70;3;3
2020-09-13 12:45:00;1;64;83;96;101;0;0
2020-09-13 13:00:00;32;82;84;90;82;2;2
2020-09-13 13:15:00;8;85;71;94;80;0;0
2020-09-13 13:30:00;34;85;71;90;78;1;1
2020-09-13 13:45:00;17;92;82;96;95;0;0
2020-09-13 14:00:00;20;89;89;103;88;2;2
2020-09-13 14:15:00;3;89;77;94;88;0;0
2020-09-13 14:30:00;10;78;71;94;83;2;2
2020-09-13 14:45:00;6;86;73;91;100;0;0
2020-09-13 15:00:00;4;87;85;104;86;1;1
2020-09-13 15:15:00;7;74;75;86;79;1;1
2020-09-13 15:30:00;5;78;72;86;82;1;1
2020-09-13 15:45:00;4;77;73;105;81;1;1
2020-09-13 16:00:00;7;73;74;84;67;3;3
2020-09-13 16:15:00;2;65;70;87;80;0;0
2020-09-13 16:30:00;9;78;78;96;83;2;2
2020-09-13 16:45:00;4;83;72;83;83;0;0
2020-09-13 17:00:00;29;79;80;94;94;1;1
2020-09-13 17:15:00;14;78;84;79;70;1;1
2020-09-13 17:30:00;19;90;80;73;67;2;2
2020-09-13 17:45:00;6;87;83;91;105;1;1
2020-09-13 18:00:00;10;86;80;100;80;2;2
2020-09-13 18:15:00;24;72;79;89;85;0;0
2020-09-13 18:30:00;14;56;112;96;102;1;1
2020-09-13 18:45:00;14;15;147;82;89;0;0
2020-09-13 19:00:00;18;5;142;84;81;2;2
2020-09-13 19:15:00;22;0;136;66;64;1;1
2020-09-13 19:30:00;4;2;98;79;60;1;1
2020-09-13 19:45:00;7;1;75;57;45;0;0
2020-09-13 20:00:00;11;3;99;85;59;2;2
2020-09-13 20:15:00;6;27;73;88;65;0;0
2020-09-13 20:30:00;3;34;36;51;46;1;1
2020-09-13 20:45:00;3;39;59;53;51;0;0
2020-09-13 21:00:00;0;49;42;54;37;2;2
2020-09-13 21:15:00;5;34;34;53;40;1;1
2020-09-13 21:30:00;5;32;33;32;36;1;1
2020-09-13 21:45:00;6;26;34;32;30;1;1
2020-09-13 22:00:00;0;34;25;35;27;2;2
2020-09-13 22:15:00;2;24;14;41;31;1;1
2020-09-13 22:30:00;0;27;26;29;18;1;1
2020-09-13 22:45:00;2;17;13;24;14;1;1
2020-09-13 23:00:00;0;24;13;27;15;2;2
2020-09-13 23:15:00;0;9;9;18;12;1;1
2020-09-13 23:30:00;0;16;14;19;11;1;1
2020-09-13 23:45:00;0;9;9;13;8;0;0
