DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-05-05 00:00:00;2;0;0;2;2;0;0;0;1;0;0;0;0;0;0
2020-05-05 00:15:00;4;3;5;3;3;2;2;0;4;0;0;0;0;0;0
2020-05-05 00:30:00;6;1;3;2;1;1;1;0;4;0;0;0;0;0;0
2020-05-05 00:45:00;0;2;3;1;1;1;2;0;2;0;0;0;0;0;0
2020-05-05 01:00:00;2;1;2;2;2;2;1;0;5;0;0;0;0;0;0
2020-05-05 01:15:00;0;1;1;3;2;1;1;0;3;0;0;0;0;0;0
2020-05-05 01:30:00;1;2;2;1;1;0;0;0;2;0;0;0;0;0;0
2020-05-05 01:45:00;4;1;2;2;1;2;2;0;0;0;0;0;0;0;0
2020-05-05 02:00:00;1;2;2;2;2;0;0;0;2;0;0;0;0;0;0
2020-05-05 02:15:00;7;1;5;2;1;2;1;0;2;0;0;0;0;0;0
2020-05-05 02:30:00;5;1;4;3;3;2;0;0;2;0;0;0;0;0;0
2020-05-05 02:45:00;5;0;2;0;0;0;0;0;1;0;0;0;0;0;0
2020-05-05 03:00:00;2;0;1;3;3;0;1;0;1;0;0;0;0;0;0
2020-05-05 03:15:00;1;0;0;1;1;1;1;0;2;0;0;0;0;0;0
2020-05-05 03:30:00;1;0;0;3;3;1;1;0;1;0;0;0;0;0;0
2020-05-05 03:45:00;4;3;6;2;2;1;1;0;1;0;0;0;0;0;0
2020-05-05 04:00:00;5;2;4;4;4;2;0;0;5;0;0;0;0;0;0
2020-05-05 04:15:00;11;3;6;2;2;0;0;0;3;0;0;0;0;0;0
2020-05-05 04:30:00;5;1;5;2;2;0;0;0;5;0;0;0;0;0;0
2020-05-05 04:45:00;12;4;6;3;2;3;3;1;8;0;0;0;0;0;0
2020-05-05 05:00:00;11;10;13;3;3;0;0;1;4;0;0;0;0;0;0
2020-05-05 05:15:00;22;32;33;6;6;1;1;2;13;0;0;0;0;0;0
2020-05-05 05:30:00;26;38;40;16;16;2;3;2;47;0;0;0;1;0;0
2020-05-05 05:45:00;35;33;32;8;7;2;2;2;61;0;0;0;0;0;0
2020-05-05 06:00:00;32;25;26;10;10;3;3;2;36;0;0;0;0;0;0
