DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2020-11-16 00:00:00;4;3;8;7;1;1
2020-11-16 00:15:00;9;7;6;7;0;3
2020-11-16 00:30:00;7;2;5;4;0;0
2020-11-16 00:45:00;8;1;4;4;0;0
2020-11-16 01:00:00;5;1;2;4;0;1
2020-11-16 01:15:00;4;1;3;3;1;1
2020-11-16 01:30:00;5;0;3;3;0;1
2020-11-16 01:45:00;3;2;3;1;0;2
2020-11-16 02:00:00;4;1;1;0;0;0
2020-11-16 02:15:00;2;0;1;1;0;0
2020-11-16 02:30:00;1;1;2;4;1;0
2020-11-16 02:45:00;5;2;1;0;0;0
2020-11-16 03:00:00;4;0;6;4;0;0
2020-11-16 03:15:00;7;1;3;3;0;0
2020-11-16 03:30:00;8;2;1;1;0;3
2020-11-16 03:45:00;3;2;4;7;1;2
2020-11-16 04:00:00;3;5;5;2;1;1
2020-11-16 04:15:00;12;1;3;7;0;5
2020-11-16 04:30:00;17;7;11;15;0;8
2020-11-16 04:45:00;33;23;7;21;0;6
2020-11-16 05:00:00;63;54;10;17;2;10
2020-11-16 05:15:00;72;72;16;35;1;7
2020-11-16 05:30:00;89;89;21;50;4;10
2020-11-16 05:45:00;67;57;15;40;6;13
2020-11-16 06:00:00;81;58;33;70;7;11
2020-11-16 06:15:00;91;99;33;50;4;15
2020-11-16 06:30:00;140;122;37;85;8;16
2020-11-16 06:45:00;121;117;53;82;1;24
2020-11-16 07:00:00;122;99;37;86;8;27
2020-11-16 07:15:00;154;146;74;120;8;42
2020-11-16 07:30:00;162;147;86;126;13;58
2020-11-16 07:45:00;175;181;84;128;16;38
2020-11-16 08:00:00;138;130;73;115;12;41
2020-11-16 08:15:00;116;108;71;129;17;36
2020-11-16 08:30:00;111;115;61;114;10;29
2020-11-16 08:45:00;125;81;57;130;20;20
2020-11-16 09:00:00;98;72;65;96;15;27
2020-11-16 09:15:00;111;102;55;106;9;35
2020-11-16 09:30:00;123;98;67;107;13;28
2020-11-16 09:45:00;126;108;65;111;10;32
2020-11-16 10:00:00;125;87;68;116;13;37
2020-11-16 10:15:00;132;97;72;128;7;36
2020-11-16 10:30:00;138;100;73;125;14;36
2020-11-16 10:45:00;140;118;78;113;11;37
2020-11-16 11:00:00;123;101;62;129;11;38
2020-11-16 11:15:00;135;111;74;129;16;39
2020-11-16 11:30:00;122;99;89;132;17;43
2020-11-16 11:45:00;128;100;80;122;16;32
2020-11-16 12:00:00;119;102;68;140;19;31
2020-11-16 12:15:00;129;96;81;146;13;35
2020-11-16 12:30:00;125;101;85;146;18;35
2020-11-16 12:45:00;140;101;89;143;16;39
2020-11-16 13:00:00;129;125;75;141;18;35
2020-11-16 13:15:00;144;131;76;156;15;46
2020-11-16 13:30:00;145;142;84;156;24;57
2020-11-16 13:45:00;150;130;89;124;10;51
2020-11-16 14:00:00;117;106;71;169;20;48
2020-11-16 14:15:00;127;108;106;173;13;41
2020-11-16 14:30:00;129;120;111;216;16;40
2020-11-16 14:45:00;122;111;136;194;19;36
2020-11-16 15:00:00;121;108;102;168;21;44
2020-11-16 15:15:00;137;118;123;207;27;46
2020-11-16 15:30:00;141;141;123;188;19;56
2020-11-16 15:45:00;136;123;111;195;15;53
2020-11-16 16:00:00;152;139;116;194;21;42
2020-11-16 16:15:00;140;105;119;215;17;52
2020-11-16 16:30:00;161;125;129;195;26;44
2020-11-16 16:45:00;139;138;91;201;24;49
2020-11-16 17:00:00;146;110;112;196;21;52
2020-11-16 17:15:00;138;122;110;194;19;56
2020-11-16 17:30:00;131;100;104;162;17;38
2020-11-16 17:45:00;126;97;88;147;14;57
2020-11-16 18:00:00;124;85;66;116;17;47
2020-11-16 18:15:00;116;86;69;116;18;37
2020-11-16 18:30:00;100;71;58;132;18;32
2020-11-16 18:45:00;92;51;48;100;9;30
2020-11-16 19:00:00;77;45;45;73;10;32
2020-11-16 19:15:00;91;58;39;81;6;28
2020-11-16 19:30:00;71;35;36;60;7;29
2020-11-16 19:45:00;74;36;33;43;7;21
2020-11-16 20:00:00;62;32;34;56;4;18
2020-11-16 20:15:00;58;29;31;55;4;9
2020-11-16 20:30:00;41;32;23;52;3;17
2020-11-16 20:45:00;51;32;20;49;6;7
2020-11-16 21:00:00;73;58;21;28;4;5
2020-11-16 21:15:00;50;56;20;34;5;6
2020-11-16 21:30:00;46;25;26;40;3;7
2020-11-16 21:45:00;30;15;45;71;7;6
2020-11-16 22:00:00;25;11;36;81;4;5
2020-11-16 22:15:00;30;14;20;47;1;6
2020-11-16 22:30:00;35;19;7;23;0;3
2020-11-16 22:45:00;25;17;8;20;1;2
2020-11-16 23:00:00;18;6;8;18;0;6
2020-11-16 23:15:00;22;8;8;14;1;1
2020-11-16 23:30:00;14;5;7;8;1;2
2020-11-16 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
