DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-12-20 00:00:00;1;1;0;0;0;1;0;1;2;0;0;0;0
2020-12-20 00:15:00;1;4;0;0;3;3;2;2;2;1;0;0;1
2020-12-20 00:30:00;0;0;0;0;0;0;1;1;0;0;0;0;0
2020-12-20 00:45:00;0;0;0;0;0;1;0;0;0;0;0;0;0
2020-12-20 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-20 01:15:00;0;1;0;0;2;2;1;1;1;1;0;0;0
2020-12-20 01:30:00;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-12-20 01:45:00;0;2;0;0;1;0;2;1;0;0;0;0;0
2020-12-20 02:00:00;0;0;0;0;0;1;1;1;0;0;0;0;0
2020-12-20 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-20 02:30:00;0;0;0;0;1;1;2;1;0;0;0;0;0
2020-12-20 02:45:00;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-20 03:00:00;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-20 03:15:00;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-12-20 03:30:00;0;0;0;0;1;1;1;0;0;0;0;0;0
2020-12-20 03:45:00;1;0;0;0;0;0;0;0;2;2;0;0;0
2020-12-20 04:00:00;0;0;0;0;0;0;1;1;1;0;0;0;0
2020-12-20 04:15:00;0;1;0;0;3;3;1;1;0;0;0;0;0
2020-12-20 04:30:00;0;0;0;0;0;0;1;1;0;0;0;0;0
2020-12-20 04:45:00;1;0;0;0;1;1;1;1;2;1;1;0;0
2020-12-20 05:00:00;1;1;0;0;3;4;3;3;2;0;0;0;0
2020-12-20 05:15:00;1;2;0;0;4;4;4;5;6;1;0;0;0
2020-12-20 05:30:00;1;0;0;0;1;2;10;5;3;3;1;1;0
2020-12-20 05:45:00;2;1;0;0;3;2;3;3;2;4;4;0;0
2020-12-20 06:00:00;6;1;0;0;2;4;5;1;1;0;2;0;0
2020-12-20 06:15:00;1;1;0;0;5;4;12;7;4;0;1;0;0
2020-12-20 06:30:00;1;2;1;1;4;8;8;6;6;2;0;0;0
2020-12-20 06:45:00;2;2;0;0;4;5;6;2;2;0;0;0;1
2020-12-20 07:00:00;6;3;0;0;4;4;8;1;1;2;0;0;0
2020-12-20 07:15:00;0;0;0;0;5;5;2;1;3;0;0;0;0
2020-12-20 07:30:00;2;0;0;0;5;5;6;1;2;0;0;0;0
2020-12-20 07:45:00;2;0;0;0;4;5;7;2;10;2;0;0;0
2020-12-20 08:00:00;3;1;0;0;5;4;4;2;3;1;0;1;0
2020-12-20 08:15:00;2;2;0;0;8;5;6;1;4;3;0;1;0
2020-12-20 08:30:00;4;7;0;0;7;6;8;5;4;3;2;0;2
2020-12-20 08:45:00;5;2;0;0;5;7;7;4;9;3;0;0;0
2020-12-20 09:00:00;4;2;0;0;5;7;6;4;5;2;0;0;0
2020-12-20 09:15:00;5;5;0;0;4;7;10;9;8;5;3;0;0
2020-12-20 09:30:00;5;9;2;1;12;20;14;4;9;2;1;0;14
2020-12-20 09:45:00;6;3;0;0;15;17;17;8;16;4;3;0;0
2020-12-20 10:00:00;7;3;0;0;14;16;14;8;13;1;1;0;0
2020-12-20 10:15:00;7;3;0;0;16;20;7;6;15;2;3;0;0
2020-12-20 10:30:00;6;3;0;1;20;22;16;4;8;6;2;0;1
2020-12-20 10:45:00;7;4;0;2;19;21;18;7;10;1;2;1;0
2020-12-20 11:00:00;6;5;0;1;25;23;18;7;17;5;1;0;0
2020-12-20 11:15:00;9;7;0;1;23;20;18;9;14;9;2;0;0
2020-12-20 11:30:00;6;9;2;0;23;24;24;7;12;7;1;0;1
2020-12-20 11:45:00;9;7;2;1;22;23;18;8;19;8;2;0;0
2020-12-20 12:00:00;5;8;2;2;22;26;22;7;10;6;2;0;0
2020-12-20 12:15:00;14;10;0;1;13;21;32;9;18;12;3;0;2
2020-12-20 12:30:00;10;5;3;2;26;18;29;11;9;4;5;0;0
2020-12-20 12:45:00;8;8;1;1;21;15;27;14;20;7;0;0;0
2020-12-20 13:00:00;8;4;1;1;24;31;30;13;20;4;3;0;0
2020-12-20 13:15:00;2;4;0;0;18;28;26;17;18;9;5;0;0
2020-12-20 13:30:00;5;6;2;1;29;30;36;14;23;10;3;0;1
2020-12-20 13:45:00;16;9;1;2;20;22;31;13;25;10;2;0;0
2020-12-20 14:00:00;9;5;0;2;26;33;29;15;28;6;1;0;1
2020-12-20 14:15:00;10;5;0;0;19;22;31;7;23;10;4;0;0
2020-12-20 14:30:00;13;4;0;2;29;32;29;13;19;7;5;2;1
2020-12-20 14:45:00;13;9;1;2;37;44;30;11;25;5;3;0;0
2020-12-20 15:00:00;12;11;0;0;25;35;33;10;23;4;3;0;1
2020-12-20 15:15:00;13;11;0;2;33;37;28;12;20;7;2;0;0
2020-12-20 15:30:00;10;12;0;3;30;41;21;11;18;6;1;0;0
2020-12-20 15:45:00;11;14;1;2;27;19;32;15;24;5;3;0;0
2020-12-20 16:00:00;8;7;2;2;21;22;35;15;16;2;3;0;0
2020-12-20 16:15:00;7;5;1;1;28;39;35;12;24;8;9;1;0
2020-12-20 16:30:00;12;12;3;0;28;36;32;14;19;8;536;1;2
2020-12-20 16:45:00;11;11;1;4;29;34;30;13;18;6;747;0;0
2020-12-20 17:00:00;13;10;0;2;32;39;27;11;22;12;1994;0;1
2020-12-20 17:15:00;13;8;0;1;24;25;25;13;25;6;2423;0;1
2020-12-20 17:30:00;11;9;0;2;17;14;20;9;26;7;762;0;0
2020-12-20 17:45:00;14;11;1;1;18;30;25;8;28;9;16;0;0
2020-12-20 18:00:00;6;6;1;1;23;26;26;11;17;3;275;0;0
2020-12-20 18:15:00;9;9;3;1;24;36;24;10;21;6;1127;0;0
2020-12-20 18:30:00;7;5;1;0;20;19;24;11;12;6;1196;0;1
2020-12-20 18:45:00;14;12;0;1;17;32;16;9;19;8;1296;0;0
2020-12-20 19:00:00;6;7;0;0;23;27;16;10;11;2;12;1;0
2020-12-20 19:15:00;7;7;0;0;10;12;12;12;13;4;1;0;1
2020-12-20 19:30:00;9;9;0;1;20;27;15;10;22;7;1;0;1
2020-12-20 19:45:00;11;7;0;3;18;14;14;11;11;6;2;0;0
2020-12-20 20:00:00;13;10;0;2;23;33;22;5;16;6;0;0;0
2020-12-20 20:15:00;8;11;0;1;15;22;23;7;7;3;12;0;0
2020-12-20 20:30:00;7;3;0;2;22;27;25;16;15;10;1;1;0
2020-12-20 20:45:00;9;4;0;1;21;30;25;5;11;7;1;1;0
2020-12-20 21:00:00;3;4;0;1;10;14;8;1;2;4;3;0;0
2020-12-20 21:15:00;5;2;0;0;8;10;5;2;6;1;46;0;0
2020-12-20 21:30:00;1;2;0;1;8;8;7;1;1;1;16;0;0
2020-12-20 21:45:00;2;1;0;1;5;4;0;0;2;1;70;0;0
2020-12-20 22:00:00;1;3;1;1;5;4;7;0;1;0;215;0;0
2020-12-20 22:15:00;1;3;0;0;4;4;2;0;4;1;140;0;0
2020-12-20 22:30:00;0;0;0;0;2;2;1;2;0;0;280;0;0
2020-12-20 22:45:00;1;1;0;0;1;1;2;1;0;0;0;0;0
2020-12-20 23:00:00;1;0;0;1;8;4;2;2;3;0;1;0;0
2020-12-20 23:15:00;1;1;1;0;0;0;2;0;2;1;0;0;0
2020-12-20 23:30:00;1;0;0;0;0;0;3;0;1;1;0;0;0
2020-12-20 23:45:00;0;1;0;0;1;2;2;2;1;0;0;0;0
