2020-03-18 00:00:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 00:15:00;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 00:30:00;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 00:45:00;0;0;1;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 01:00:00;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 01:15:00;0;0;0;1;0;0;1;1;1;0;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 01:30:00;1;1;0;0;0;0;0;1;0;1;0;0;0;0;2;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 01:45:00;1;1;0;1;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 02:00:00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 02:30:00;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 02:45:00;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 03:15:00;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 03:30:00;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 04:30:00;2;2;0;0;0;0;0;0;0;0;0;0;1;4;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 04:45:00;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 05:00:00;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 05:15:00;0;1;5;3;0;0;0;0;0;0;1;3;2;2;4;4;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 05:30:00;0;0;4;2;0;0;0;0;0;0;0;5;1;4;1;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 05:45:00;0;0;2;0;0;0;0;0;0;0;2;7;5;0;0;0;5;5;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 06:00:00;3;3;3;3;0;0;0;0;0;0;0;3;4;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 06:15:00;4;5;1;7;0;0;0;0;0;0;2;9;6;5;7;7;6;6;2;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 06:30:00;5;4;8;1;0;0;0;0;0;0;0;8;15;6;1;1;7;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 06:45:00;4;4;9;6;0;0;0;0;0;0;3;21;33;4;7;8;18;34;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 07:00:00;3;3;10;3;4;4;0;2;0;2;1;9;18;7;4;5;8;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 07:15:00;10;11;10;1;2;1;1;0;2;1;2;14;18;14;3;4;12;17;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 07:30:00;0;2;8;1;0;1;1;0;1;0;0;7;13;6;1;1;7;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 07:45:00;2;4;8;2;2;2;1;0;1;0;2;17;15;9;3;3;13;16;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 08:00:00;2;1;5;1;3;3;0;0;0;0;2;10;11;4;2;3;11;11;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 08:15:00;10;10;5;2;3;3;0;0;0;0;2;6;7;13;8;8;4;8;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 08:30:00;3;3;6;4;0;0;0;0;0;0;2;4;5;3;6;6;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-18 08:45:00;7;7;10;3;0;0;5;2;5;2;2;7;6;14;6;6;6;5;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
