DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-05-12 00:00:00;0;2;2;0;0;3;0;0;2;3;0
2020-05-12 00:15:00;0;4;1;0;0;0;3;0;1;2;1
2020-05-12 00:30:00;0;1;4;0;0;0;1;0;1;0;1
2020-05-12 00:45:00;0;1;2;0;0;0;1;1;0;2;2
2020-05-12 01:00:00;0;2;0;0;0;1;2;0;2;1;0
2020-05-12 01:15:00;0;1;5;0;0;0;1;0;0;1;1
2020-05-12 01:30:00;0;0;2;0;0;0;1;0;0;1;1
2020-05-12 01:45:00;0;2;0;0;0;0;0;0;0;1;2
2020-05-12 02:00:00;0;1;2;1;1;0;0;0;2;1;2
2020-05-12 02:15:00;0;2;0;0;0;0;0;0;0;1;0
2020-05-12 02:30:00;0;1;1;0;0;2;0;1;0;2;4
2020-05-12 02:45:00;0;1;0;0;0;0;1;0;0;0;0
2020-05-12 03:00:00;0;0;1;0;0;0;4;0;0;2;0
2020-05-12 03:15:00;0;1;0;0;0;0;0;0;0;2;0
2020-05-12 03:30:00;0;1;1;0;0;0;0;0;0;5;1
2020-05-12 03:45:00;0;0;0;0;0;1;1;0;0;1;0
2020-05-12 04:00:00;0;1;0;0;0;0;1;0;0;0;0
2020-05-12 04:15:00;0;1;1;1;1;0;0;0;0;0;1
2020-05-12 04:30:00;1;3;1;0;1;0;2;0;0;2;0
2020-05-12 04:45:00;1;6;1;2;2;3;1;0;0;1;1
2020-05-12 05:00:00;2;7;6;1;1;1;0;0;0;2;4
2020-05-12 05:15:00;1;27;11;2;2;1;8;0;7;5;6
2020-05-12 05:30:00;2;30;20;0;1;1;13;2;3;12;8
2020-05-12 05:45:00;1;29;20;5;5;3;5;2;7;15;12
2020-05-12 06:00:00;4;23;11;0;3;6;5;2;5;13;11
2020-05-12 06:15:00;2;15;16;7;8;4;14;4;7;19;9
2020-05-12 06:30:00;4;29;22;7;8;5;20;3;9;13;27
2020-05-12 06:45:00;3;21;37;11;15;7;13;4;18;25;29
2020-05-12 07:00:00;7;26;29;18;22;1;22;7;12;25;24
2020-05-12 07:15:00;7;41;43;24;23;7;31;12;27;54;25
2020-05-12 07:30:00;8;39;42;28;36;19;33;11;40;55;29
2020-05-12 07:45:00;6;32;52;16;20;23;28;26;26;34;23
2020-05-12 08:00:00;5;26;44;19;25;9;22;12;25;25;18
2020-05-12 08:15:00;1;25;36;13;10;11;23;12;22;30;16
2020-05-12 08:30:00;5;29;29;14;16;13;20;12;18;31;19
2020-05-12 08:45:00;6;23;26;7;15;12;26;14;26;35;21
2020-05-12 09:00:00;5;27;32;12;15;5;20;5;21;30;20
2020-05-12 09:15:00;7;30;33;8;13;19;16;13;19;23;21
2020-05-12 09:30:00;3;26;33;6;7;11;19;11;18;24;14
2020-05-12 09:45:00;5;25;48;10;13;14;26;12;25;22;20
2020-05-12 10:00:00;2;30;39;14;17;10;22;7;24;27;23
2020-05-12 10:15:00;1;30;29;5;6;22;28;16;25;33;22
2020-05-12 10:30:00;4;39;50;15;17;25;32;18;29;32;20
2020-05-12 10:45:00;2;40;46;12;15;19;26;14;17;24;18
2020-05-12 11:00:00;4;27;49;9;12;17;22;13;35;28;16
2020-05-12 11:15:00;6;31;31;10;14;22;38;29;21;31;25
2020-05-12 11:30:00;4;33;49;9;11;18;36;20;17;25;22
2020-05-12 11:45:00;6;30;21;12;14;16;39;21;22;26;22
2020-05-12 12:00:00;2;21;34;5;9;16;45;25;23;17;22
2020-05-12 12:15:00;5;38;33;12;16;19;27;23;19;17;20
2020-05-12 12:30:00;4;32;41;8;8;10;32;17;18;25;26
2020-05-12 12:45:00;7;32;37;15;19;28;23;16;19;17;23
2020-05-12 13:00:00;6;32;54;10;16;12;38;23;28;28;24
2020-05-12 13:15:00;2;40;33;9;8;16;38;18;23;29;17
2020-05-12 13:30:00;4;37;45;12;14;19;27;16;27;27;22
2020-05-12 13:45:00;4;43;43;16;19;11;33;19;26;23;23
2020-05-12 14:00:00;3;37;46;14;15;16;34;24;29;24;24
2020-05-12 14:15:00;6;32;36;9;13;12;26;20;29;35;26
2020-05-12 14:30:00;3;42;52;13;15;17;33;15;26;25;24
2020-05-12 14:45:00;8;30;36;10;18;16;27;18;27;29;29
2020-05-12 15:00:00;4;32;43;12;15;25;44;31;20;26;23
2020-05-12 15:15:00;4;36;40;7;9;20;31;19;31;32;39
2020-05-12 15:30:00;7;39;50;10;12;27;35;25;14;33;26
2020-05-12 15:45:00;9;36;52;12;18;16;35;17;16;26;32
2020-05-12 16:00:00;6;47;51;18;22;18;35;26;25;25;38
