DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-01-12 00:00:00;7;15;7;21;13;3;0;0;0;0;0;0;0
2020-01-12 00:15:00;7;15;10;36;12;8;0;1;0;0;0;0;0
2020-01-12 00:30:00;6;18;10;24;20;5;0;0;0;0;0;0;0
2020-01-12 00:45:00;7;16;12;20;15;8;0;0;0;0;0;0;0
2020-01-12 01:00:00;11;5;5;21;13;3;0;0;0;0;0;0;0
2020-01-12 01:15:00;7;8;6;17;8;6;0;1;0;0;0;0;0
2020-01-12 01:30:00;8;7;5;13;7;6;0;0;0;0;0;0;0
2020-01-12 01:45:00;6;12;10;21;11;5;0;0;0;0;0;0;0
2020-01-12 02:00:00;7;12;8;14;7;5;0;0;0;0;0;0;0
2020-01-12 02:15:00;3;8;4;16;5;4;0;0;0;0;0;0;0
2020-01-12 02:30:00;2;5;4;6;6;4;0;0;0;0;0;0;0
2020-01-12 02:45:00;5;9;6;5;3;4;0;0;0;0;0;0;0
2020-01-12 03:00:00;2;2;2;7;3;0;0;0;0;0;0;0;0
2020-01-12 03:15:00;4;6;6;9;4;1;0;0;0;0;0;0;0
2020-01-12 03:30:00;2;3;8;8;4;3;0;0;0;0;0;0;0
2020-01-12 03:45:00;3;2;4;7;4;2;0;0;0;0;0;0;0
2020-01-12 04:00:00;3;5;1;4;1;2;0;0;0;0;0;0;0
2020-01-12 04:15:00;3;5;2;4;3;0;0;0;0;0;0;0;0
2020-01-12 04:30:00;2;3;4;5;5;0;0;0;0;0;0;0;0
2020-01-12 04:45:00;2;2;5;2;3;1;0;0;0;0;0;0;0
2020-01-12 05:00:00;2;4;1;5;3;1;0;0;0;0;0;0;0
2020-01-12 05:15:00;6;7;5;15;8;1;0;0;0;0;0;0;0
2020-01-12 05:30:00;0;3;3;10;8;1;0;0;0;0;0;0;0
2020-01-12 05:45:00;6;9;6;16;11;1;0;1;0;0;0;0;0
2020-01-12 06:00:00;5;9;3;9;5;0;0;0;0;0;0;0;0
2020-01-12 06:15:00;6;9;4;12;8;0;0;0;0;0;0;0;0
2020-01-12 06:30:00;7;7;3;7;4;1;0;0;0;0;0;0;0
2020-01-12 06:45:00;4;6;3;10;6;1;0;0;0;0;0;0;0
2020-01-12 07:00:00;5;9;2;6;6;1;0;0;0;0;0;0;0
2020-01-12 07:15:00;3;7;5;13;9;4;0;0;0;0;0;0;0
2020-01-12 07:30:00;8;9;8;13;9;1;0;0;0;0;0;0;0
2020-01-12 07:45:00;10;7;11;18;8;0;0;0;0;0;0;0;0
2020-01-12 08:00:00;9;16;6;16;5;2;0;0;0;0;0;0;0
2020-01-12 08:15:00;12;11;14;19;8;2;0;0;0;0;0;0;0
2020-01-12 08:30:00;2;11;6;24;11;1;0;0;0;0;0;0;0
2020-01-12 08:45:00;10;19;18;35;16;3;0;0;0;0;0;0;0
2020-01-12 09:00:00;15;24;16;26;17;6;0;0;1;2;0;0;0
2020-01-12 09:15:00;11;28;22;36;28;4;0;0;0;0;0;0;0
2020-01-12 09:30:00;20;32;27;35;35;5;0;2;6;0;0;0;4
2020-01-12 09:45:00;22;27;23;48;44;6;0;0;0;0;0;0;0
2020-01-12 10:00:00;25;31;23;42;37;9;0;0;0;0;0;0;0
2020-01-12 10:15:00;25;27;27;49;29;5;0;0;2;0;0;0;0
2020-01-12 10:30:00;20;34;29;48;36;6;0;0;0;0;0;0;0
2020-01-12 10:45:00;19;38;30;70;46;14;0;1;0;0;0;0;0
2020-01-12 11:00:00;19;35;36;67;37;15;0;0;7;0;0;51;0
2020-01-12 11:15:00;28;38;31;71;42;15;0;2;3;0;0;0;0
2020-01-12 11:30:00;23;50;36;80;48;14;0;1;0;0;0;0;0
2020-01-12 11:45:00;26;52;43;63;55;13;0;0;10;0;0;0;0
2020-01-12 12:00:00;31;58;31;59;32;11;0;0;0;0;0;0;2
2020-01-12 12:15:00;35;62;41;53;50;21;0;0;5;0;0;0;4
2020-01-12 12:30:00;26;47;31;54;43;10;0;1;0;0;0;0;0
2020-01-12 12:45:00;38;67;45;74;62;9;0;1;4;0;0;0;0
2020-01-12 13:00:00;28;46;46;66;48;13;0;1;0;0;0;0;0
2020-01-12 13:15:00;30;58;35;80;49;10;0;0;0;0;0;0;0
2020-01-12 13:30:00;36;60;41;72;56;13;0;2;0;0;0;2;0
2020-01-12 13:45:00;39;57;44;71;80;9;0;2;8;0;0;0;4
2020-01-12 14:00:00;40;61;39;71;61;12;0;3;5;0;0;0;4
2020-01-12 14:15:00;35;67;37;70;63;16;0;1;2;0;0;1;0
