DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-01-30 00:00:00;0;0;0;7;6;35;11;5;3;0;0
2020-01-30 00:15:00;0;3;0;10;10;22;3;7;6;3;2
2020-01-30 00:30:00;2;0;0;5;7;15;1;6;8;1;2
2020-01-30 00:45:00;3;2;0;7;4;36;0;4;4;2;1
2020-01-30 01:00:00;1;0;0;5;4;8;0;1;2;0;0
2020-01-30 01:15:00;0;1;2;7;4;10;0;6;4;1;0
2020-01-30 01:30:00;1;2;0;2;6;3;2;1;0;0;0
2020-01-30 01:45:00;0;1;0;2;2;4;2;4;6;1;1
2020-01-30 02:00:00;0;1;0;6;1;2;0;2;4;1;1
2020-01-30 02:15:00;2;3;0;4;3;16;2;0;0;0;0
2020-01-30 02:30:00;0;2;0;5;2;17;0;1;1;1;1
2020-01-30 02:45:00;0;1;0;6;5;5;2;2;3;0;0
2020-01-30 03:00:00;0;2;0;2;2;1;1;0;0;0;0
2020-01-30 03:15:00;3;2;0;4;3;5;4;1;2;1;0
2020-01-30 03:30:00;0;1;0;6;2;45;1;3;0;0;0
2020-01-30 03:45:00;0;4;0;2;3;37;2;4;5;1;1
2020-01-30 04:00:00;1;2;0;4;1;33;1;4;4;2;2
2020-01-30 04:15:00;0;2;0;11;7;19;2;4;4;2;3
2020-01-30 04:30:00;0;4;0;5;4;31;3;12;8;3;3
2020-01-30 04:45:00;0;4;0;10;4;13;4;8;10;2;1
2020-01-30 05:00:00;2;12;0;13;16;10;4;28;27;8;8
2020-01-30 05:15:00;3;13;0;16;16;6;3;52;43;17;12
2020-01-30 05:30:00;9;14;0;23;17;13;8;58;54;23;18
2020-01-30 05:45:00;1;24;5;52;30;34;5;64;82;29;20
2020-01-30 06:00:00;5;14;3;50;33;9;12;56;55;14;9
2020-01-30 06:15:00;4;35;3;54;36;5;13;69;80;19;9
2020-01-30 06:30:00;7;39;4;54;44;40;21;113;138;27;22
2020-01-30 06:45:00;12;43;5;60;37;9;18;112;149;18;13
2020-01-30 07:00:00;9;39;2;77;51;16;25;137;160;24;17
