DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2a);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC)
2019-11-07 00:00:00;13;5;15;14;0;0;0;0;0;0;0;0
2019-11-07 00:15:00;5;4;6;5;0;0;0;0;0;0;0;0
2019-11-07 00:30:00;8;4;1;5;0;0;0;0;0;0;0;0
2019-11-07 00:45:00;10;4;4;4;0;0;0;0;0;0;0;0
2019-11-07 01:00:00;5;0;6;10;0;0;0;0;0;0;0;0
2019-11-07 01:15:00;12;3;2;4;0;0;0;0;0;0;0;0
2019-11-07 01:30:00;5;3;3;2;0;0;0;0;0;0;0;0
2019-11-07 01:45:00;3;1;4;4;0;0;0;0;0;0;0;0
2019-11-07 02:00:00;3;3;3;4;0;0;0;0;0;0;0;0
2019-11-07 02:15:00;2;1;7;7;0;0;0;0;0;0;0;0
2019-11-07 02:30:00;8;3;3;4;0;0;0;0;0;0;0;0
2019-11-07 02:45:00;3;4;6;4;0;0;0;0;0;0;0;0
2019-11-07 03:00:00;9;3;3;3;0;0;0;0;0;0;0;0
2019-11-07 03:15:00;6;2;6;3;0;0;0;0;0;0;0;0
2019-11-07 03:30:00;7;5;3;6;0;0;0;0;0;0;0;0
2019-11-07 03:45:00;12;6;5;8;0;0;0;0;0;0;0;0
2019-11-07 04:00:00;12;3;4;3;0;0;0;0;0;0;0;0
2019-11-07 04:15:00;5;1;10;6;0;0;0;0;0;0;0;0
2019-11-07 04:30:00;12;6;16;9;0;0;0;0;0;0;0;0
2019-11-07 04:45:00;17;6;9;18;0;0;0;0;0;0;0;0
2019-11-07 05:00:00;24;4;27;20;0;0;0;0;0;0;0;0
2019-11-07 05:15:00;38;15;28;33;0;0;0;0;0;0;0;0
2019-11-07 05:30:00;55;27;45;57;0;0;0;0;0;0;0;0
2019-11-07 05:45:00;93;59;47;68;0;0;0;0;0;0;0;0
2019-11-07 06:00:00;78;41;45;81;0;0;0;0;0;0;0;0
2019-11-07 06:15:00;92;62;62;126;0;1;0;0;0;0;0;0
2019-11-07 06:30:00;139;82;100;165;9;1;5;0;0;4;0;1
2019-11-07 06:45:00;123;81;66;121;2;3;0;0;8;6;0;0
2019-11-07 07:00:00;114;88;91;123;0;0;0;0;5;0;0;0
2019-11-07 07:15:00;137;88;112;144;15;2;6;1;12;2;0;0
2019-11-07 07:30:00;163;113;129;138;2;4;0;0;7;3;2;0
2019-11-07 07:45:00;160;99;116;152;0;2;0;0;1;1;0;0
2019-11-07 08:00:00;128;92;109;159;10;0;0;0;0;6;0;0
2019-11-07 08:15:00;158;129;97;115;2;1;0;0;0;2;0;0
2019-11-07 08:30:00;112;116;94;111;1;4;1;0;0;2;0;0
2019-11-07 08:45:00;154;118;88;119;1;2;0;1;7;0;1;0
2019-11-07 09:00:00;155;121;69;110;10;0;1;0;4;1;0;0
2019-11-07 09:15:00;117;100;77;66;1;1;0;0;4;0;0;0
2019-11-07 09:30:00;125;109;84;94;5;4;0;0;5;5;2;0
2019-11-07 09:45:00;133;117;88;119;0;0;0;0;0;0;0;0
2019-11-07 10:00:00;126;102;77;120;2;2;0;0;1;3;0;0
2019-11-07 10:15:00;122;98;84;112;2;8;0;0;0;0;0;0
2019-11-07 10:30:00;138;102;86;120;2;1;0;0;0;0;0;0
2019-11-07 10:45:00;124;105;86;132;1;2;0;0;2;2;0;0
2019-11-07 11:00:00;125;109;98;134;0;12;0;1;5;1;0;0
2019-11-07 11:15:00;125;100;71;125;29;12;6;0;3;6;0;1
2019-11-07 11:30:00;117;92;98;133;1;14;0;0;4;3;0;0
2019-11-07 11:45:00;127;101;101;133;3;3;0;0;1;1;0;0
2019-11-07 12:00:00;117;94;97;130;1;1;0;0;5;5;0;0
2019-11-07 12:15:00;113;83;94;123;13;8;0;0;13;1;1;0
2019-11-07 12:30:00;137;82;107;138;6;2;0;0;1;2;0;0
2019-11-07 12:45:00;116;82;86;111;1;8;0;0;4;3;0;0
2019-11-07 13:00:00;112;78;82;118;3;7;0;0;6;6;0;0
2019-11-07 13:15:00;121;109;101;140;1;4;0;0;3;1;0;0
2019-11-07 13:30:00;98;69;111;127;14;1;0;0;2;4;0;0
2019-11-07 13:45:00;115;78;88;128;3;0;0;0;2;2;0;0
2019-11-07 14:00:00;129;95;115;120;1;0;0;0;13;2;0;0
2019-11-07 14:15:00;119;91;98;136;0;7;2;2;8;4;0;1
2019-11-07 14:30:00;142;121;127;178;8;0;0;0;0;3;0;0
2019-11-07 14:45:00;94;83;90;126;2;2;0;0;4;2;0;0
2019-11-07 15:00:00;144;102;100;124;0;3;0;0;0;7;0;0
2019-11-07 15:15:00;148;117;120;186;23;1;0;0;11;23;0;8
2019-11-07 15:30:00;151;130;116;147;4;17;0;0;5;3;0;0
2019-11-07 15:45:00;164;125;160;213;3;1;0;0;13;1;0;0
2019-11-07 16:00:00;154;124;146;187;0;13;0;4;1;0;0;0
2019-11-07 16:15:00;153;108;154;203;23;11;0;0;9;6;0;0
2019-11-07 16:30:00;160;128;153;172;10;3;0;0;6;14;0;0
2019-11-07 16:45:00;167;145;140;199;4;9;0;0;38;11;0;4
2019-11-07 17:00:00;153;136;123;171;6;3;0;0;6;2;0;0
2019-11-07 17:15:00;186;141;123;198;5;5;0;2;6;7;0;0
2019-11-07 17:30:00;156;133;131;188;12;5;1;0;4;4;0;0
2019-11-07 17:45:00;147;148;125;176;0;1;0;2;0;3;6;0
2019-11-07 18:00:00;127;129;119;160;2;0;0;0;0;2;0;2
2019-11-07 18:15:00;141;125;110;167;8;1;0;0;5;3;0;0
2019-11-07 18:30:00;131;100;105;142;5;4;0;0;4;1;0;0
2019-11-07 18:45:00;113;102;112;132;1;0;0;0;0;1;0;0
2019-11-07 19:00:00;108;91;78;127;1;0;0;0;0;0;0;0
2019-11-07 19:15:00;94;63;80;119;2;0;0;0;0;3;0;0
2019-11-07 19:30:00;74;64;68;116;0;0;0;0;0;0;0;0
2019-11-07 19:45:00;66;46;93;122;0;0;0;0;0;0;0;0
2019-11-07 20:00:00;59;37;89;128;0;1;0;0;2;3;0;0
2019-11-07 20:15:00;57;41;57;84;0;1;0;0;0;0;0;0
2019-11-07 20:30:00;50;33;36;59;1;0;0;0;0;0;0;0
2019-11-07 20:45:00;36;25;45;64;0;0;0;0;0;0;0;0
2019-11-07 21:00:00;33;30;42;66;0;0;0;0;0;0;0;0
2019-11-07 21:15:00;46;25;43;59;0;1;0;0;0;0;0;0
2019-11-07 21:30:00;46;27;41;35;0;0;0;0;0;0;0;0
2019-11-07 21:45:00;45;34;34;45;0;0;0;0;0;0;0;0
2019-11-07 22:00:00;38;18;40;50;0;0;0;0;0;0;0;0
2019-11-07 22:15:00;36;27;49;48;0;0;0;0;0;0;0;0
2019-11-07 22:30:00;31;15;42;28;0;0;0;0;0;0;0;0
2019-11-07 22:45:00;26;23;24;30;0;0;0;0;0;0;0;0
2019-11-07 23:00:00;20;12;25;22;0;0;0;0;0;0;0;0
2019-11-07 23:15:00;16;7;15;14;0;0;0;0;0;0;0;0
2019-11-07 23:30:00;21;6;10;10;0;0;0;0;0;0;0;0
2019-11-07 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
