DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-06-02 00:00:00;6;2;0;4;1;6;4;3;1;5;3
2020-06-02 00:15:00;5;3;2;0;0;7;7;1;1;0;0
2020-06-02 00:30:00;7;5;0;3;4;7;4;1;1;4;1
2020-06-02 00:45:00;1;1;0;0;0;6;6;1;1;3;1
2020-06-02 01:00:00;3;6;2;4;2;6;4;0;0;2;2
2020-06-02 01:15:00;5;2;0;2;2;4;4;1;1;3;1
2020-06-02 01:30:00;7;6;1;0;1;9;4;0;0;2;1
2020-06-02 01:45:00;6;2;0;2;0;5;3;0;4;3;0
2020-06-02 02:00:00;3;4;2;0;2;5;3;0;0;1;1
2020-06-02 02:15:00;6;5;0;0;1;3;2;0;0;2;1
2020-06-02 02:30:00;3;3;2;0;0;1;2;1;0;0;0
2020-06-02 02:45:00;4;2;5;0;0;2;2;2;2;3;2
2020-06-02 03:00:00;4;3;0;2;2;7;8;0;1;3;0
2020-06-02 03:15:00;6;2;1;0;0;3;2;1;0;1;1
2020-06-02 03:30:00;7;5;1;3;2;7;2;0;0;0;0
2020-06-02 03:45:00;8;2;0;2;2;2;2;0;0;0;0
2020-06-02 04:00:00;6;3;1;1;0;6;3;0;0;1;1
2020-06-02 04:15:00;14;7;2;3;3;14;6;1;0;1;0
2020-06-02 04:30:00;9;9;1;2;0;19;5;2;2;1;1
2020-06-02 04:45:00;21;9;7;9;8;43;21;3;2;5;2
2020-06-02 05:00:00;29;20;4;10;6;87;67;1;3;8;7
2020-06-02 05:15:00;31;28;5;14;9;128;124;4;5;15;9
2020-06-02 05:30:00;33;36;10;20;15;111;128;2;2;19;12
2020-06-02 05:45:00;40;42;11;22;14;95;100;8;11;27;10
2020-06-02 06:00:00;54;51;9;29;13;73;67;5;12;18;7
2020-06-02 06:15:00;58;51;16;25;11;93;99;13;11;19;9
2020-06-02 06:30:00;61;69;16;40;27;113;132;12;14;32;11
2020-06-02 06:45:00;64;76;19;57;27;100;117;8;11;20;7
2020-06-02 07:00:00;67;57;14;45;17;99;110;8;10;30;10
2020-06-02 07:15:00;61;55;9;57;18;90;118;15;18;27;14
2020-06-02 07:30:00;69;65;16;56;31;98;123;21;19;30;14
2020-06-02 07:45:00;75;81;16;54;25;108;92;23;38;32;7
2020-06-02 08:00:00;71;62;11;53;20;88;87;24;19;38;20
2020-06-02 08:15:00;65;77;19;45;15;88;92;25;12;41;16
2020-06-02 08:30:00;65;82;21;55;27;76;70;21;24;30;16
2020-06-02 08:45:00;82;79;19;58;23;74;82;21;30;42;22
2020-06-02 09:00:00;57;80;21;55;24;66;75;22;22;42;14
2020-06-02 09:15:00;71;70;16;45;26;69;93;27;20;49;21
2020-06-02 09:30:00;78;84;23;58;24;87;94;28;34;47;19
2020-06-02 09:45:00;64;77;24;64;21;81;86;20;41;47;19
2020-06-02 10:00:00;78;95;23;63;17;69;74;34;29;56;25
2020-06-02 10:15:00;85;84;24;58;20;75;71;23;31;50;25
2020-06-02 10:30:00;82;108;28;44;25;70;76;23;36;53;21
2020-06-02 10:45:00;62;72;32;37;21;73;57;22;28;58;23
2020-06-02 11:00:00;90;93;32;66;20;74;63;25;28;56;24
2020-06-02 11:15:00;90;91;23;59;31;81;73;23;26;57;27
2020-06-02 11:45:00;83;88;27;41;17;70;61;26;35;68;30
2020-06-02 12:00:00;88;112;30;50;17;65;71;28;38;63;31
2020-06-02 12:15:00;86;100;27;42;19;64;66;24;38;56;23
2020-06-02 12:30:00;84;99;21;92;15;48;55;24;33;52;17
2020-06-02 12:45:00;85;84;27;39;19;65;74;24;28;52;16
2020-06-02 13:00:00;93;112;28;51;25;78;98;19;30;57;26
2020-06-02 13:15:00;104;112;38;48;26;104;104;19;34;49;25
2020-06-02 13:30:00;90;95;20;57;30;105;129;24;28;56;26
2020-06-02 13:45:00;98;125;26;62;22;92;103;21;21;52;25
2020-06-02 14:00:00;113;136;26;55;23;93;75;24;29;47;21
2020-06-02 14:15:00;147;166;31;35;23;83;72;27;29;54;29
2020-06-02 14:30:00;173;217;40;43;19;80;72;20;23;51;20
2020-06-02 14:45:00;163;197;31;59;24;63;58;17;23;47;26
2020-06-02 15:00:00;150;174;31;60;19;81;61;15;30;64;22
2020-06-02 15:15:00;148;166;37;50;26;83;80;29;36;49;17
2020-06-02 15:30:00;140;150;41;53;30;74;66;22;40;55;21
2020-06-02 15:45:00;116;156;25;79;26;93;83;22;29;57;22
2020-06-02 16:00:00;138;158;27;81;25;91;69;21;37;66;31
2020-06-02 16:15:00;119;149;31;75;31;92;83;30;46;71;40
2020-06-02 16:30:00;122;146;26;52;25;85;82;27;33;67;28
2020-06-02 16:45:00;131;149;39;57;20;93;80;27;27;66;26
2020-06-02 17:00:00;127;144;25;60;32;81;77;28;37;77;29
2020-06-02 17:15:00;112;136;24;49;29;81;85;26;33;65;21
2020-06-02 17:30:00;111;113;28;37;22;87;68;27;39;63;20
2020-06-02 17:45:00;120;113;24;54;22;65;56;29;31;65;26
2020-06-02 18:00:00;88;89;22;43;21;71;70;24;20;68;23
2020-06-02 18:15:00;99;104;32;57;18;71;72;21;32;54;12
2020-06-02 18:30:00;89;82;23;42;15;72;58;22;19;37;11
2020-06-02 18:45:00;68;68;25;35;22;68;61;22;25;45;20
2020-06-02 19:00:00;71;56;24;40;21;62;54;17;26;57;19
2020-06-02 19:15:00;69;64;21;27;12;48;40;18;28;48;20
2020-06-02 19:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-02 19:45:00;47;38;18;18;6;49;38;12;16;37;14
2020-06-02 20:00:00;45;50;17;14;7;52;27;9;12;36;14
2020-06-02 20:15:00;48;46;12;18;5;46;43;9;10;28;14
2020-06-02 20:30:00;41;36;9;22;10;44;29;9;9;24;9
2020-06-02 20:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-02 21:00:00;41;31;8;79;11;86;94;8;12;32;10
2020-06-02 21:15:00;30;14;9;29;5;98;85;9;6;28;12
2020-06-02 21:30:00;39;35;8;27;7;72;64;12;8;26;7
2020-06-02 21:45:00;90;96;11;24;8;44;26;4;5;18;8
2020-06-02 22:00:00;101;89;13;16;4;30;24;5;6;12;5
2020-06-02 22:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-02 22:30:00;27;15;7;10;2;28;13;8;2;10;2
2020-06-02 22:45:00;22;14;9;11;6;17;11;2;2;13;4
2020-06-02 23:00:00;20;28;3;12;6;15;11;2;6;16;5
2020-06-02 23:15:00;17;12;4;8;4;22;8;2;4;6;2
2020-06-02 23:30:00;14;12;3;4;4;15;6;4;1;4;2
