DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-06-04 00:00:00;12;17;10;9;1;1;0
2020-06-04 00:15:00;16;11;13;15;4;2;0
2020-06-04 00:30:00;9;8;13;9;2;0;0
2020-06-04 00:45:00;4;7;5;3;0;1;0
2020-06-04 01:00:00;4;8;7;8;0;2;0
2020-06-04 01:15:00;7;8;9;5;0;2;0
2020-06-04 01:30:00;5;6;14;3;0;1;0
2020-06-04 01:45:00;9;7;5;6;0;2;0
2020-06-04 02:00:00;7;3;7;1;0;0;0
2020-06-04 02:15:00;5;5;5;3;0;2;0
2020-06-04 02:30:00;6;5;8;4;0;0;0
2020-06-04 02:45:00;7;3;4;3;0;0;0
2020-06-04 03:00:00;6;2;7;4;1;0;0
2020-06-04 03:15:00;4;1;3;2;3;1;0
2020-06-04 03:30:00;3;5;4;3;0;0;0
2020-06-04 03:45:00;5;8;5;2;0;1;0
2020-06-04 04:00:00;6;4;3;0;0;0;0
2020-06-04 04:15:00;7;11;9;4;0;1;0
2020-06-04 04:30:00;9;9;20;7;3;1;0
2020-06-04 04:45:00;18;25;55;13;0;7;0
2020-06-04 05:00:00;35;17;100;52;4;7;0
2020-06-04 05:15:00;30;48;232;127;6;26;0
2020-06-04 05:30:00;63;58;204;138;2;14;0
2020-06-04 05:45:00;114;148;166;100;47;13;0
2020-06-04 06:00:00;59;81;52;21;3;6;0
2020-06-04 06:15:00;6;11;20;17;1;3;0
2020-06-04 06:30:00;81;122;205;135;14;41;0
2020-06-04 06:45:00;65;92;177;152;11;22;1
2020-06-04 07:00:00;65;90;147;120;19;16;0
2020-06-04 07:15:00;62;87;141;123;14;17;0
2020-06-04 07:30:00;67;95;179;134;24;32;0
2020-06-04 07:45:00;71;98;168;132;15;27;0
2020-06-04 08:00:00;67;103;144;105;10;27;0
2020-06-04 08:30:00;66;85;109;100;19;25;0
2020-06-04 08:45:00;71;88;126;118;12;24;0
2020-06-04 09:00:00;54;94;96;95;16;18;0
2020-06-04 09:15:00;67;103;108;122;21;18;3
2020-06-04 09:30:00;72;96;105;119;98;27;0
2020-06-04 09:45:00;87;128;111;126;16;14;0
2020-06-04 10:00:00;89;116;85;118;19;17;0
2020-06-04 10:15:00;76;123;118;118;11;23;0
2020-06-04 10:30:00;70;126;107;118;19;23;0
2020-06-04 10:45:00;86;139;90;123;11;19;0
2020-06-04 11:00:00;80;118;100;117;26;24;2
2020-06-04 11:15:00;86;130;96;108;52;11;0
2020-06-04 11:30:00;89;132;125;118;21;19;0
2020-06-04 11:45:00;87;133;111;99;8;26;3
2020-06-04 12:00:00;94;154;104;119;14;25;0
2020-06-04 12:15:00;86;139;85;107;22;14;0
2020-06-04 12:30:00;96;140;117;110;12;19;0
2020-06-04 12:45:00;89;151;112;122;66;23;0
2020-06-04 13:00:00;104;160;119;116;20;31;0
2020-06-04 13:15:00;102;154;161;138;20;33;0
2020-06-04 13:30:00;122;157;199;180;21;29;1
2020-06-04 13:45:00;95;164;174;189;18;35;0
2020-06-04 14:00:00;170;204;144;161;16;42;0
2020-06-04 14:15:00;190;254;157;144;27;27;0
2020-06-04 14:30:00;212;277;99;113;27;26;0
2020-06-04 14:45:00;196;278;119;147;22;23;0
2020-06-04 15:00:00;204;251;108;103;13;26;0
2020-06-04 15:15:00;174;232;109;127;17;24;0
2020-06-04 15:30:00;171;247;118;127;17;22;0
2020-06-04 15:45:00;169;238;132;140;27;28;0
2020-06-04 16:00:00;172;235;131;159;37;35;0
2020-06-04 16:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 16:30:00;150;214;127;166;27;28;0
2020-06-04 16:45:00;163;220;118;138;16;23;0
2020-06-04 17:00:00;166;228;126;167;25;30;1
2020-06-04 17:15:00;150;220;113;168;81;34;0
2020-06-04 17:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 17:45:00;127;183;99;120;21;19;0
2020-06-04 18:00:00;98;158;95;117;12;27;0
2020-06-04 18:15:00;116;161;95;116;16;23;1
2020-06-04 18:30:00;81;139;93;110;16;23;0
2020-06-04 18:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 19:00:00;81;112;75;73;19;23;1
2020-06-04 19:15:00;89;119;71;78;5;24;0
2020-06-04 19:30:00;63;85;55;58;12;22;0
2020-06-04 19:45:00;55;78;54;48;12;13;0
2020-06-04 20:00:00;63;79;54;70;5;18;0
2020-06-04 20:15:00;57;77;58;55;4;9;1
2020-06-04 20:30:00;38;57;71;53;2;11;0
2020-06-04 20:45:00;46;42;84;53;5;10;0
2020-06-04 21:00:00;39;52;166;69;4;14;0
2020-06-04 21:15:00;30;46;180;81;5;11;0
2020-06-04 21:30:00;56;61;156;83;5;13;0
2020-06-04 21:45:00;81;94;54;36;0;3;0
2020-06-04 22:00:00;130;158;45;37;3;6;0
2020-06-04 22:15:00;49;66;34;31;1;6;0
2020-06-04 22:30:00;33;40;39;26;2;3;0
2020-06-04 22:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 23:00:00;18;30;25;18;4;4;0
2020-06-04 23:15:00;12;28;19;18;0;7;0
2020-06-04 23:30:00;12;17;17;15;0;1;0
2020-06-04 23:45:00;12;9;11;8;6;2;0
