DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-12-18 00:00:00;2;0;2;0;0;1;10;1;0;1;0
2020-12-18 00:15:00;5;2;0;1;0;2;16;2;0;1;0
2020-12-18 00:30:00;1;3;1;0;0;1;8;3;0;0;0
2020-12-18 00:45:00;0;2;1;0;0;2;12;0;0;0;0
2020-12-18 01:00:00;5;6;0;0;0;1;8;2;0;0;0
2020-12-18 01:15:00;4;2;0;1;1;3;1;1;0;0;0
2020-12-18 01:30:00;3;3;0;0;0;0;12;1;0;1;0
2020-12-18 01:45:00;8;6;1;0;0;2;7;0;0;1;0
2020-12-18 02:00:00;4;6;0;1;0;1;3;1;0;1;0
2020-12-18 02:15:00;4;3;0;1;1;1;6;0;0;0;0
2020-12-18 02:30:00;4;3;0;0;0;0;6;0;0;0;0
2020-12-18 02:45:00;4;2;0;0;0;2;6;1;0;0;0
2020-12-18 03:00:00;3;2;0;1;0;1;10;1;0;0;0
2020-12-18 03:15:00;2;2;0;0;0;0;7;0;0;1;0
2020-12-18 03:30:00;5;2;2;0;0;2;14;3;0;1;0
2020-12-18 03:45:00;4;0;2;0;0;1;12;1;0;1;0
2020-12-18 04:00:00;4;6;0;1;1;3;18;2;0;0;0
2020-12-18 04:15:00;6;9;3;0;0;1;13;1;0;0;0
2020-12-18 04:30:00;8;11;1;1;0;2;27;2;0;4;0
2020-12-18 04:45:00;19;11;3;3;0;4;41;11;0;3;0
2020-12-18 05:00:00;26;14;10;0;0;3;98;75;0;5;0
2020-12-18 05:15:00;37;21;15;6;1;8;106;98;1;3;0
2020-12-18 05:30:00;38;21;14;7;0;11;97;73;0;2;0
2020-12-18 05:45:00;112;38;25;14;1;16;91;81;0;4;0
2020-12-18 06:00:00;125;47;49;10;2;16;87;71;1;6;0
2020-12-18 06:15:00;101;54;51;27;5;43;86;87;0;9;0
2020-12-18 06:30:00;64;34;31;21;8;32;100;106;2;8;2
2020-12-18 06:45:00;55;37;30;26;3;31;85;88;2;4;1
2020-12-18 07:00:00;44;32;22;25;6;31;87;87;1;2;1
2020-12-18 07:15:00;68;36;36;32;5;42;89;88;0;7;0
2020-12-18 07:30:00;66;31;30;31;7;41;90;85;1;11;1
2020-12-18 07:45:00;76;38;29;22;9;35;102;95;5;9;1
2020-12-18 08:00:00;65;34;23;24;5;29;71;86;1;8;2
2020-12-18 08:15:00;58;38;31;24;6;30;82;72;2;6;2
2020-12-18 08:30:00;71;31;25;18;5;22;75;79;1;3;2
2020-12-18 08:45:00;70;37;37;15;5;22;61;68;0;5;3
2020-12-18 09:00:00;77;35;37;19;4;26;85;75;1;8;1
2020-12-18 09:15:00;71;36;21;11;1;14;77;59;1;6;0
2020-12-18 09:30:00;69;31;19;22;3;24;59;57;1;14;1
2020-12-18 09:45:00;83;41;29;16;3;21;81;64;1;10;2
2020-12-18 10:00:00;91;30;24;17;1;17;66;61;1;13;2
2020-12-18 10:15:00;94;40;34;14;2;18;91;67;2;11;2
2020-12-18 10:30:00;85;44;26;10;4;15;79;63;1;11;2
2020-12-18 10:45:00;110;32;33;15;3;23;76;64;1;11;1
2020-12-18 11:00:00;97;42;33;10;2;13;79;69;5;8;2
