DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-03-06 00:00:00;1;0;3;0;1;0;2;1;0;1;0
2020-03-06 00:15:00;0;2;6;2;2;1;5;0;0;3;1
2020-03-06 00:30:00;0;1;2;0;0;2;5;3;0;0;0
2020-03-06 00:45:00;0;3;6;0;1;2;4;1;2;5;0
2020-03-06 01:00:00;1;1;1;0;0;3;4;1;0;2;0
2020-03-06 01:15:00;0;3;2;0;0;2;0;0;0;2;0
2020-03-06 01:30:00;0;1;3;0;0;2;1;2;0;3;1
2020-03-06 01:45:00;0;0;0;2;2;0;0;1;0;1;0
2020-03-06 02:00:00;0;1;1;0;0;2;0;0;0;1;0
2020-03-06 02:15:00;0;1;2;0;0;1;1;0;0;1;2
2020-03-06 02:30:00;0;0;0;1;1;1;2;0;1;0;0
2020-03-06 02:45:00;0;2;2;0;0;1;0;1;0;0;0
2020-03-06 03:00:00;1;2;1;0;1;0;2;0;0;2;1
2020-03-06 03:15:00;0;1;2;0;0;1;0;1;1;1;1
2020-03-06 03:30:00;0;1;2;0;0;0;0;0;2;0;1
2020-03-06 03:45:00;0;0;2;0;0;0;3;0;0;3;2
2020-03-06 04:00:00;1;0;0;0;1;1;1;1;1;0;0
2020-03-06 04:15:00;0;0;3;0;0;3;4;1;0;3;2
2020-03-06 04:30:00;0;7;2;1;1;1;2;0;1;1;1
2020-03-06 04:45:00;2;5;2;0;2;1;0;0;2;5;1
2020-03-06 05:00:00;2;22;11;1;2;3;2;0;1;1;5
2020-03-06 05:15:00;3;46;22;1;3;0;2;3;1;1;13
2020-03-06 05:30:00;3;38;29;0;1;5;10;2;2;15;12
2020-03-06 05:45:00;4;41;29;2;6;4;9;1;5;21;17
2020-03-06 06:00:00;3;23;18;4;7;4;11;2;12;21;17
2020-03-06 06:15:00;4;24;15;6;9;5;23;5;15;26;15
2020-03-06 06:30:00;2;30;27;4;6;11;26;7;10;20;21
2020-03-06 06:45:00;3;49;53;7;9;5;17;5;14;28;36
2020-03-06 07:00:00;6;34;37;17;20;1;31;12;17;38;31
2020-03-06 07:15:00;5;45;48;38;38;14;36;28;37;65;37
2020-03-06 07:30:00;17;56;58;54;60;25;52;30;82;74;34
2020-03-06 07:45:00;14;47;65;23;35;33;45;27;46;46;45
2020-03-06 08:00:00;9;35;65;20;27;25;29;21;30;48;33
2020-03-06 08:15:00;8;31;40;13;20;12;37;17;27;40;29
2020-03-06 08:30:00;9;40;44;17;22;17;28;11;33;39;21
