DATUM;1(DA1);2(DA2);3(DB1A);4(DB1B);5(DC1);6(DC2);7(DD2A);8(DD2B);9(DD1);10(DE1);11(DE2);12(DE3);13(DF1);14(DF2);15(DF3);16(TAFG1);17(TAFG2)
2020-04-13 00:00:00;1;0;0;0;3;2;0;0;0;0;1;0;2;4;2;0;0
2020-04-13 00:15:00;5;1;0;0;1;0;0;0;0;0;5;1;0;1;0;0;0
2020-04-13 00:30:00;1;1;0;0;2;0;0;0;0;0;1;1;0;2;0;0;0
2020-04-13 00:45:00;1;1;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0
2020-04-13 01:00:00;2;0;0;0;1;0;0;0;0;0;2;0;0;1;0;0;0
2020-04-13 01:15:00;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-04-13 01:30:00;1;1;0;0;2;0;0;0;0;0;1;1;0;2;0;0;0
2020-04-13 01:45:00;1;0;0;0;1;1;1;1;0;0;1;0;1;2;1;0;0
2020-04-13 02:00:00;2;0;0;0;2;0;0;0;0;0;2;0;0;2;0;0;0
2020-04-13 02:15:00;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-04-13 02:30:00;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
2020-04-13 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-13 03:00:00;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2020-04-13 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-04-13 03:30:00;1;0;0;0;3;1;0;0;0;0;0;0;1;4;1;0;0
2020-04-13 03:45:00;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2020-04-13 04:00:00;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2020-04-13 04:15:00;1;2;0;0;2;0;0;0;0;0;1;2;0;2;0;0;0
2020-04-13 04:30:00;3;0;0;0;0;1;0;0;0;0;3;0;1;1;1;0;0
2020-04-13 04:45:00;2;1;0;0;0;1;0;0;0;0;2;1;1;1;1;0;0
2020-04-13 05:00:00;1;0;0;0;4;2;0;0;0;0;1;0;2;6;2;0;0
2020-04-13 05:15:00;1;4;0;0;4;1;0;0;0;0;1;4;1;5;1;0;0
2020-04-13 05:30:00;1;0;0;0;4;0;0;0;0;0;1;0;0;4;0;0;0
2020-04-13 05:45:00;3;2;0;0;8;3;1;1;1;0;3;3;5;11;4;0;0
2020-04-13 06:00:00;9;1;0;0;1;0;0;0;0;0;9;1;0;1;0;0;0
2020-04-13 06:15:00;5;1;0;0;2;0;0;0;0;0;5;1;0;2;0;0;0
2020-04-13 06:30:00;6;1;0;0;5;3;0;0;0;0;6;1;2;7;2;0;0
2020-04-13 06:45:00;4;0;0;0;4;1;0;0;0;0;3;0;1;4;1;0;0
2020-04-13 07:00:00;6;1;0;0;3;0;0;0;0;0;6;1;0;3;0;0;0
2020-04-13 07:15:00;1;3;0;0;2;4;0;0;0;0;1;3;4;6;4;0;0
2020-04-13 07:30:00;5;3;0;0;3;2;0;0;0;0;4;3;2;5;2;0;0
2020-04-13 07:45:00;7;5;0;0;4;2;0;0;0;0;6;5;2;6;2;0;0
2020-04-13 08:00:00;7;3;0;0;7;0;1;1;0;0;6;3;0;7;0;0;0
2020-04-13 08:15:00;8;5;0;0;8;1;0;0;0;0;7;6;1;9;1;0;0
2020-04-13 08:30:00;10;7;0;0;7;4;0;0;0;0;10;7;4;11;4;0;0
2020-04-13 08:45:00;8;7;0;0;10;1;0;0;0;0;8;8;1;11;1;0;0
2020-04-13 09:00:00;3;2;0;0;10;2;0;0;0;0;2;2;2;12;2;0;0
2020-04-13 09:15:00;8;7;0;0;10;1;0;0;1;0;7;7;1;11;1;0;0
2020-04-13 09:30:00;13;9;0;0;11;4;1;1;0;0;13;12;4;13;3;0;0
2020-04-13 09:45:00;14;5;0;0;18;4;0;0;0;1;14;6;4;22;4;0;0
2020-04-13 10:00:00;19;7;0;0;22;2;0;0;0;1;16;7;2;24;2;0;0
2020-04-13 10:15:00;18;8;0;0;19;6;1;1;0;0;16;11;7;23;7;2;0
2020-04-13 10:30:00;17;6;0;0;7;6;0;0;1;0;17;5;6;13;6;0;0
2020-04-13 10:45:00;22;4;0;0;20;5;1;1;1;0;22;5;5;25;5;0;0
2020-04-13 11:00:00;18;3;0;0;21;4;2;2;0;0;18;3;4;24;4;0;0
2020-04-13 11:15:00;17;6;0;0;22;5;0;0;0;0;17;6;6;25;6;2;0
2020-04-13 11:30:00;25;16;0;0;23;8;4;4;1;2;22;17;7;29;7;0;0
2020-04-13 11:45:00;19;10;0;0;24;8;2;2;0;0;18;10;7;31;8;0;0
2020-04-13 12:00:00;22;13;0;0;29;10;2;2;1;0;19;13;12;38;12;0;0
2020-04-13 12:15:00;26;10;0;0;37;7;2;2;1;0;24;13;8;43;11;0;0
2020-04-13 12:30:00;21;8;0;0;21;7;2;2;1;0;19;8;7;26;6;0;0
2020-04-13 12:45:00;37;11;0;0;25;10;0;1;1;0;31;15;10;32;10;0;0
2020-04-13 13:00:00;24;6;0;0;23;8;0;0;1;0;24;7;9;31;8;0;2
2020-04-13 13:15:00;40;16;0;0;18;14;2;2;1;0;36;17;14;32;14;6;0
2020-04-13 13:30:00;25;17;0;0;31;11;5;4;4;0;25;17;11;40;10;0;0
2020-04-13 13:45:00;31;15;0;1;27;7;1;1;0;0;32;13;6;32;6;0;0
2020-04-13 14:00:00;23;12;0;0;23;7;0;1;0;1;20;11;6;31;6;0;0
2020-04-13 14:15:00;28;22;0;0;27;11;1;1;0;0;28;20;10;38;10;0;0
2020-04-13 14:30:00;22;9;0;0;36;8;1;1;1;0;23;9;7;43;7;0;0
2020-04-13 14:45:00;37;18;0;0;35;13;1;1;0;1;32;17;13;46;12;0;0
2020-04-13 15:00:00;27;9;0;0;35;12;3;3;2;0;26;8;12;46;12;0;0
2020-04-13 15:15:00;33;16;2;0;23;5;3;3;0;0;32;17;8;29;6;0;0
2020-04-13 15:30:00;26;18;0;0;34;11;0;0;0;1;25;18;11;43;11;0;0
2020-04-13 15:45:00;25;17;0;1;30;17;1;1;1;1;24;17;17;46;17;0;15
2020-04-13 16:00:00;26;26;0;0;26;9;0;0;1;2;22;26;10;36;10;0;0
2020-04-13 16:15:00;27;12;0;0;29;6;0;0;1;0;23;16;7;35;7;0;0
2020-04-13 16:30:00;27;21;0;0;25;17;2;2;0;0;25;23;14;38;14;0;0
2020-04-13 16:45:00;28;18;0;0;33;10;1;1;0;0;29;17;11;43;11;0;0
2020-04-13 17:00:00;21;21;0;0;21;11;0;0;1;0;20;20;11;31;11;0;0
2020-04-13 17:15:00;25;22;0;1;34;15;1;1;0;1;27;20;14;47;13;0;1
2020-04-13 17:30:00;23;16;0;0;31;11;0;0;1;0;24;15;11;40;11;0;0
2020-04-13 17:45:00;26;22;0;0;40;5;2;2;1;0;25;20;8;44;8;0;2
2020-04-13 18:00:00;25;23;0;0;37;12;3;3;1;0;24;26;13;49;13;0;0
2020-04-13 18:15:00;24;19;0;0;28;18;0;0;0;1;25;17;17;45;17;0;0
2020-04-13 18:30:00;34;20;1;0;30;10;0;0;0;0;31;20;10;40;10;0;0
2020-04-13 18:45:00;22;18;0;0;38;11;0;0;0;0;21;18;10;48;10;0;0
2020-04-13 19:00:00;20;22;0;0;29;17;0;0;0;0;21;23;21;44;20;0;0
2020-04-13 19:15:00;22;29;0;0;33;5;1;1;1;0;19;31;5;37;5;1;0
2020-04-13 19:30:00;24;15;0;0;38;10;0;0;0;0;24;16;8;47;8;0;0
2020-04-13 19:45:00;14;13;0;0;34;13;1;1;0;0;13;13;15;47;14;1;0
2020-04-13 20:00:00;21;18;0;0;17;14;1;1;0;0;18;20;15;30;15;0;0
2020-04-13 20:15:00;13;13;0;0;19;9;0;0;0;0;13;12;11;28;11;0;0
2020-04-13 20:30:00;14;10;0;0;21;8;2;2;1;0;14;10;10;28;11;0;0
2020-04-13 20:45:00;15;11;0;0;18;4;0;0;0;0;13;13;4;22;4;0;0
2020-04-13 21:00:00;16;9;0;0;14;3;1;1;1;1;17;8;2;17;3;0;0
2020-04-13 21:15:00;10;14;0;0;11;4;2;2;2;2;11;14;5;14;5;0;0
2020-04-13 21:30:00;11;11;0;0;16;7;0;0;0;1;11;11;7;22;7;0;0
2020-04-13 21:45:00;5;3;0;0;12;3;0;0;0;0;7;1;3;16;3;0;0
2020-04-13 22:00:00;10;6;0;0;11;4;1;1;1;0;10;5;4;15;4;0;0
2020-04-13 22:15:00;5;2;0;0;5;4;0;0;0;0;5;3;3;8;3;0;0
2020-04-13 22:30:00;5;5;0;1;8;4;0;0;0;0;5;5;5;11;5;0;0
2020-04-13 22:45:00;1;1;0;0;3;2;0;0;0;0;1;1;2;6;2;0;0
2020-04-13 23:00:00;3;1;0;0;6;0;0;0;0;0;3;1;0;6;0;0;0
2020-04-13 23:15:00;4;4;0;0;8;1;0;0;0;0;3;3;1;9;1;0;0
2020-04-13 23:30:00;8;4;0;0;6;0;1;1;1;0;8;4;0;6;0;0;0
2020-04-13 23:45:00;3;0;0;0;3;4;0;0;0;0;3;0;3;5;3;0;0
