DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-09-10 00:00:00;1;3;0;0;0;0;1;3;2;0;2;0;0;0;0;0;0;0
2020-09-10 00:15:00;1;6;0;0;0;3;4;7;0;0;0;0;0;0;0;0;0;0
2020-09-10 00:30:00;0;1;0;1;0;2;3;4;2;0;2;1;0;0;0;0;0;0
2020-09-10 00:45:00;2;3;1;1;0;1;0;2;1;1;1;2;0;0;0;0;0;0
2020-09-10 01:00:00;0;2;0;1;1;2;0;0;3;0;3;3;0;0;0;0;0;0
2020-09-10 01:15:00;0;1;2;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-09-10 01:30:00;0;2;1;1;0;0;1;0;5;1;6;2;0;0;0;0;0;0
2020-09-10 01:45:00;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0
2020-09-10 02:00:00;0;2;2;3;0;1;3;3;0;0;0;0;0;0;0;0;0;0
2020-09-10 02:15:00;0;1;1;1;0;1;3;3;0;0;0;0;0;0;0;0;0;0
2020-09-10 02:30:00;1;0;3;3;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-09-10 02:45:00;0;0;1;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0
2020-09-10 03:00:00;1;2;3;3;0;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-09-10 03:15:00;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0
2020-09-10 03:30:00;0;0;3;4;0;0;1;1;1;0;2;2;0;0;0;0;0;0
2020-09-10 03:45:00;3;4;1;2;1;3;2;2;2;1;2;5;0;0;0;0;0;0
2020-09-10 04:00:00;0;1;3;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0
2020-09-10 04:15:00;1;2;11;3;2;2;2;3;1;0;1;1;0;0;0;0;0;0
2020-09-10 04:30:00;1;3;8;5;0;1;2;3;0;0;0;0;0;0;0;0;0;0
2020-09-10 04:45:00;2;5;1;1;0;4;0;1;0;0;0;0;0;0;0;0;0;0
2020-09-10 05:00:00;1;5;6;3;3;1;2;6;0;2;0;2;0;0;0;0;0;0
2020-09-10 05:15:00;12;12;3;0;2;0;6;3;1;1;1;5;0;0;0;0;0;0
2020-09-10 05:30:00;11;14;0;1;5;6;10;9;1;1;1;3;0;0;0;0;0;0
2020-09-10 05:45:00;30;28;5;3;9;7;9;11;8;4;8;9;0;0;0;0;0;0
2020-09-10 06:00:00;15;20;9;7;5;13;18;21;1;3;2;4;0;0;0;0;0;0
2020-09-10 06:15:00;31;33;5;4;10;15;19;20;11;1;14;8;0;0;0;0;0;0
2020-09-10 06:30:00;30;30;2;3;14;11;11;18;4;0;6;3;0;0;0;0;0;0
2020-09-10 06:45:00;28;43;11;7;26;15;17;25;8;0;7;4;1;0;0;0;0;1
2020-09-10 07:00:00;41;45;4;4;42;19;20;29;13;6;17;11;0;0;0;3;0;1
2020-09-10 07:15:00;70;51;15;6;81;42;37;36;11;6;11;12;0;1;0;1;0;0
2020-09-10 07:30:00;114;78;12;10;44;39;56;64;9;8;14;13;2;0;3;0;0;0
2020-09-10 07:45:00;69;75;5;10;66;47;74;61;13;3;21;7;2;0;0;1;0;2
2020-09-10 08:00:00;34;42;5;12;34;29;39;36;11;7;21;11;1;1;0;0;5;1
2020-09-10 08:15:00;36;37;13;5;32;10;31;31;19;5;25;9;9;2;0;4;0;2
