DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-09-03 00:00:00;2;2;1;2;2;4;5;7;1;0;1;2;0;0;0;0;0;0
2020-09-03 00:15:00;1;3;1;1;0;3;3;9;4;0;3;2;0;0;0;0;0;0
2020-09-03 00:30:00;1;1;0;3;1;6;0;2;1;0;1;2;0;0;0;0;0;0
2020-09-03 00:45:00;2;3;1;2;0;1;1;2;1;0;1;0;0;0;0;0;0;0
2020-09-03 01:00:00;0;1;0;1;0;1;4;5;0;0;0;0;0;0;0;0;0;0
2020-09-03 01:15:00;1;1;0;1;0;2;1;2;0;1;0;2;0;0;0;0;0;0
2020-09-03 01:30:00;0;3;0;0;1;1;4;3;3;0;3;1;0;0;0;0;0;0
2020-09-03 01:45:00;0;0;0;0;0;0;2;0;2;1;3;1;0;0;0;0;0;0
2020-09-03 02:00:00;0;2;3;4;2;2;1;1;1;2;3;4;0;0;0;0;0;0
2020-09-03 02:15:00;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-09-03 02:30:00;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-09-03 02:45:00;0;0;0;1;0;2;1;3;0;0;0;0;0;0;0;0;0;0
2020-09-03 03:00:00;0;1;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0
2020-09-03 03:15:00;0;0;0;0;0;2;3;2;0;0;0;0;0;0;0;0;0;0
2020-09-03 03:30:00;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0
2020-09-03 03:45:00;0;0;0;0;1;1;1;3;1;0;1;1;0;0;0;0;0;0
2020-09-03 04:00:00;0;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-09-03 04:15:00;0;0;3;1;1;2;0;0;0;1;1;2;0;0;0;0;0;0
2020-09-03 04:30:00;2;2;2;1;2;4;1;2;1;0;1;0;0;0;0;0;0;0
2020-09-03 04:45:00;1;3;3;6;0;6;5;4;0;1;0;1;0;0;0;0;0;0
2020-09-03 05:00:00;0;0;255;255;1;0;2;3;1;0;1;0;0;0;0;0;0;0
2020-09-03 05:15:00;6;8;3;3;2;4;7;9;1;3;2;3;0;0;0;0;0;0
2020-09-03 05:30:00;21;18;0;0;8;3;7;4;3;1;4;6;0;0;0;0;0;0
2020-09-03 05:45:00;28;18;0;0;6;7;6;9;4;2;7;7;0;0;0;0;0;0
2020-09-03 06:00:00;19;16;0;0;5;6;14;10;5;2;8;8;0;0;0;0;0;0
2020-09-03 06:15:00;29;33;0;0;7;13;16;12;8;2;7;6;0;0;0;0;0;0
2020-09-03 06:30:00;37;20;0;2;11;8;18;23;6;2;11;7;0;0;0;0;0;0
2020-09-03 06:45:00;24;35;0;1;22;14;15;17;11;1;12;5;0;0;0;0;0;1
2020-09-03 07:00:00;36;24;0;0;17;19;16;22;15;2;13;9;0;0;0;0;0;3
2020-09-03 07:15:00;33;23;0;1;23;17;20;22;14;5;15;11;0;0;0;0;0;0
2020-09-03 07:30:00;38;37;8;5;25;17;37;29;19;2;21;7;0;2;0;0;0;1
2020-09-03 07:45:00;43;43;3;11;27;23;28;36;9;2;10;7;0;0;0;0;0;0
2020-09-03 08:00:00;26;35;11;7;15;19;28;37;10;6;12;12;0;0;0;0;0;0
2020-09-03 08:15:00;24;24;20;14;23;15;23;27;16;4;18;6;0;0;0;0;0;0
2020-09-03 08:30:00;27;22;11;11;18;24;29;30;11;8;12;14;0;1;0;1;0;0
2020-09-03 08:45:00;26;33;15;17;25;23;33;34;21;4;23;13;0;0;0;0;0;0
2020-09-03 09:00:00;21;34;19;14;38;20;29;33;22;5;23;13;0;0;0;0;0;0
2020-09-03 09:15:00;16;43;21;18;20;22;28;26;18;7;23;13;0;0;0;0;0;0
2020-09-03 09:30:00;24;37;14;10;21;16;35;34;24;2;28;5;0;2;0;0;0;0
2020-09-03 09:45:00;16;50;16;17;18;21;34;27;18;8;26;14;0;4;0;6;3;1
2020-09-03 10:00:00;22;53;18;10;21;11;45;43;17;7;20;13;0;0;0;7;0;0
2020-09-03 10:15:00;21;48;18;20;28;24;54;43;20;12;30;17;0;0;0;0;0;2
2020-09-03 10:30:00;20;44;19;12;21;19;42;39;20;6;25;11;0;2;0;2;1;1
2020-09-03 10:45:00;19;43;34;24;34;28;33;33;24;7;27;10;1;0;0;3;0;2
2020-09-03 11:00:00;18;48;15;14;16;16;44;45;26;4;27;9;4;1;0;0;0;0
2020-09-03 11:15:00;18;31;20;15;18;23;53;42;18;7;23;14;3;1;0;0;0;0
2020-09-03 11:30:00;13;41;17;12;16;18;32;45;21;10;27;17;0;1;0;0;0;0
2020-09-03 11:45:00;18;39;29;11;34;16;40;33;22;6;21;11;0;1;0;5;0;0
2020-09-03 12:00:00;14;44;24;14;26;19;51;54;17;11;23;16;1;1;0;0;0;2
2020-09-03 12:15:00;16;39;26;14;27;24;54;36;25;7;28;11;0;1;0;1;0;1
2020-09-03 12:30:00;16;56;18;13;23;20;35;38;22;9;26;14;0;0;0;0;0;13
2020-09-03 12:45:00;16;47;15;10;15;20;35;32;16;8;23;20;0;0;0;0;0;1
2020-09-03 13:00:00;14;59;20;13;24;14;49;38;24;15;30;17;0;0;0;0;0;0
2020-09-03 13:15:00;11;31;19;9;16;18;44;34;26;7;29;19;5;2;12;2;0;0
2020-09-03 13:30:00;14;43;12;11;20;16;41;43;19;6;21;10;0;1;0;1;0;1
2020-09-03 13:45:00;20;41;9;15;8;19;33;27;27;14;40;16;0;0;0;0;0;1
2020-09-03 14:00:00;26;48;28;15;29;18;51;44;24;8;27;14;3;1;0;0;1;5
2020-09-03 14:15:00;12;52;17;14;25;26;47;43;22;6;22;12;2;0;0;0;0;1
2020-09-03 14:30:00;25;39;24;17;25;22;57;45;24;9;27;13;0;0;0;0;0;1
2020-09-03 14:45:00;25;60;24;15;19;18;53;36;21;7;27;10;0;0;0;0;0;0
2020-09-03 15:00:00;20;50;35;16;30;23;41;50;29;10;34;13;0;0;0;0;0;1
2020-09-03 15:15:00;18;37;38;18;39;26;36;38;31;12;35;18;1;0;1;8;0;2
2020-09-03 15:30:00;21;53;27;23;25;30;54;42;40;11;43;20;0;0;0;0;0;2
