DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-02-24 00:00:00;18;19;14;17;8;1;2;5;0;3;1
2020-02-24 00:15:00;12;18;11;18;7;4;0;3;0;3;3
2020-02-24 00:30:00;10;12;8;6;4;3;0;6;0;1;0
2020-02-24 00:45:00;14;13;8;16;2;3;2;1;0;2;2
2020-02-24 01:00:00;10;10;6;10;1;0;0;3;0;3;2
2020-02-24 01:15:00;11;12;14;7;4;2;0;1;0;2;2
2020-02-24 01:30:00;9;10;3;5;4;3;4;2;0;0;2
2020-02-24 01:45:00;7;10;6;6;2;1;1;2;0;0;1
2020-02-24 02:00:00;7;9;4;4;0;1;0;1;0;0;0
2020-02-24 02:15:00;6;7;6;3;1;3;1;3;0;0;0
2020-02-24 02:30:00;5;5;1;5;1;0;1;3;0;0;0
2020-02-24 02:45:00;9;11;8;4;2;0;0;1;0;1;1
2020-02-24 03:00:00;13;15;12;6;3;10;0;3;0;1;1
2020-02-24 03:15:00;3;3;2;4;2;1;0;1;0;0;0
2020-02-24 03:30:00;11;14;8;5;2;1;0;1;0;2;1
2020-02-24 03:45:00;9;11;6;6;6;2;0;1;0;0;0
2020-02-24 04:00:00;13;15;7;4;3;0;0;1;0;3;2
2020-02-24 04:15:00;11;14;8;7;3;0;0;3;0;0;1
2020-02-24 04:30:00;27;26;17;15;9;2;1;5;0;2;2
2020-02-24 04:45:00;33;35;20;10;5;2;0;9;0;4;9
2020-02-24 05:00:00;45;47;37;16;22;13;3;8;0;10;8
2020-02-24 05:15:00;76;79;80;27;13;15;3;18;0;15;23
2020-02-24 05:30:00;95;108;78;35;37;23;19;19;0;16;24
2020-02-24 05:45:00;93;99;76;29;22;17;8;18;0;26;28
2020-02-24 06:00:00;89;103;79;32;20;17;3;18;0;17;29
2020-02-24 06:15:00;124;139;102;50;41;31;9;31;0;25;31
2020-02-24 06:30:00;155;168;129;71;58;20;5;35;0;28;35
2020-02-24 06:45:00;126;144;120;77;53;35;16;31;0;31;41
2020-02-24 07:00:00;114;139;126;101;78;34;44;33;0;24;41
2020-02-24 07:15:00;139;158;132;95;77;46;17;21;0;36;35
2020-02-24 07:30:00;133;159;121;110;92;56;24;31;0;40;62
2020-02-24 07:45:00;132;152;149;112;84;53;11;40;0;28;47
2020-02-24 08:00:00;123;145;103;93;56;39;19;39;0;30;47
2020-02-24 08:15:00;105;137;104;115;75;32;19;36;0;31;41
2020-02-24 08:30:00;129;151;120;103;72;27;12;23;0;32;43
2020-02-24 08:45:00;123;148;121;106;77;40;25;45;0;21;31
2020-02-24 09:00:00;113;141;104;87;67;33;8;32;0;17;23
2020-02-24 09:15:00;95;116;86;85;77;35;27;44;0;31;28
2020-02-24 09:30:00;112;150;119;114;78;23;13;35;0;27;38
2020-02-24 09:45:00;124;145;127;98;76;29;11;30;0;27;21
2020-02-24 10:00:00;130;157;121;108;86;28;13;47;0;24;28
2020-02-24 10:15:00;97;134;91;100;80;18;23;41;0;29;28
2020-02-24 10:30:00;106;141;110;110;73;26;16;49;0;16;30
