DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-12-21 00:00:00;1;4;4;2;0;2;1;0;0
2020-12-21 00:15:00;1;2;1;0;0;2;0;0;0
2020-12-21 00:30:00;4;5;2;1;0;1;2;0;0
2020-12-21 00:45:00;2;2;0;0;0;2;0;0;0
2020-12-21 01:00:00;0;1;2;1;2;3;2;0;0
2020-12-21 01:15:00;2;0;0;0;0;0;1;0;0
2020-12-21 01:30:00;0;0;0;0;0;4;1;0;0
2020-12-21 01:45:00;1;2;0;0;0;5;1;0;0
2020-12-21 02:00:00;3;0;2;1;0;5;3;0;0
2020-12-21 02:15:00;5;1;1;0;0;6;4;0;0
2020-12-21 02:30:00;4;2;0;0;0;6;2;0;0
2020-12-21 02:45:00;0;3;1;1;1;9;2;0;0
2020-12-21 03:00:00;0;0;2;0;0;2;4;0;0
2020-12-21 03:15:00;3;1;1;0;0;3;0;0;0
2020-12-21 03:30:00;2;3;3;0;0;7;2;0;0
2020-12-21 03:45:00;3;3;3;1;0;6;1;0;0
2020-12-21 04:00:00;3;1;1;0;0;8;5;0;0
2020-12-21 04:15:00;3;3;3;0;0;4;2;2;3
2020-12-21 04:30:00;5;2;3;1;1;16;7;1;0
2020-12-21 04:45:00;10;5;6;2;1;18;6;0;0
2020-12-21 05:00:00;9;4;8;2;1;19;12;1;0
2020-12-21 05:15:00;20;14;13;6;1;31;26;2;2
2020-12-21 05:30:00;29;19;23;5;0;34;26;1;2
2020-12-21 05:45:00;25;21;27;4;2;40;25;2;3
2020-12-21 06:00:00;22;22;21;8;5;32;21;2;5
2020-12-21 06:15:00;39;32;29;10;1;46;31;4;10
2020-12-21 06:30:00;37;46;39;5;8;42;40;15;10
2020-12-21 06:45:00;63;55;46;9;11;44;49;5;9
2020-12-21 07:00:00;55;63;41;13;15;55;38;4;8
2020-12-21 07:15:00;53;64;46;14;9;57;53;7;10
2020-12-21 07:30:00;52;66;49;15;10;60;45;10;17
2020-12-21 07:45:00;64;80;42;10;13;59;46;7;18
2020-12-21 08:00:00;55;55;44;12;11;52;45;11;16
2020-12-21 08:15:00;54;69;58;13;9;51;46;8;12
2020-12-21 08:30:00;55;77;69;17;9;66;52;30;16
2020-12-21 08:45:00;63;65;60;12;9;65;53;9;12
2020-12-21 09:00:00;57;57;71;10;11;63;75;5;13
2020-12-21 09:15:00;54;65;61;17;12;61;43;11;14
2020-12-21 09:30:00;62;85;65;20;14;84;56;11;20
2020-12-21 09:45:00;73;82;83;21;12;87;63;15;23
2020-12-21 10:00:00;72;73;67;14;11;88;65;10;16
2020-12-21 10:15:00;70;68;101;14;14;84;70;17;18
2020-12-21 10:30:00;76;88;61;24;12;75;60;16;19
2020-12-21 10:45:00;70;93;65;19;11;88;65;11;15
2020-12-21 11:00:00;69;86;82;22;12;92;81;15;20
2020-12-21 11:15:00;70;60;59;25;14;88;57;61;12
2020-12-21 11:30:00;59;64;70;20;12;77;68;17;17
2020-12-21 11:45:00;71;75;71;22;12;77;65;12;15
2020-12-21 12:00:00;75;80;69;21;12;90;68;8;21
2020-12-21 12:15:00;63;73;63;26;12;75;53;12;18
2020-12-21 12:30:00;74;76;62;16;16;85;46;15;20
2020-12-21 12:45:00;76;81;67;15;11;79;82;9;15
2020-12-21 13:00:00;59;75;66;29;18;74;62;12;10
2020-12-21 13:15:00;62;66;74;23;11;70;61;12;22
2020-12-21 13:30:00;73;82;70;18;18;79;62;13;21
2020-12-21 13:45:00;85;82;54;17;11;74;53;18;73
2020-12-21 14:00:00;77;69;70;21;18;93;69;12;14
2020-12-21 14:15:00;85;88;68;27;12;82;64;12;16
2020-12-21 14:30:00;75;83;61;20;15;92;77;102;31
2020-12-21 14:45:00;68;71;65;25;14;70;54;17;20
2020-12-21 15:00:00;65;81;56;25;17;82;73;14;20
2020-12-21 15:15:00;77;77;68;27;16;80;64;10;17
2020-12-21 15:30:00;74;86;67;20;11;80;75;12;22
2020-12-21 15:45:00;78;109;59;36;15;74;56;12;16
2020-12-21 16:00:00;90;91;73;18;12;69;63;20;32
2020-12-21 16:15:00;74;93;73;28;16;79;68;9;16
2020-12-21 16:30:00;74;96;60;19;14;82;61;20;24
2020-12-21 16:45:00;67;99;75;41;11;73;75;17;27
2020-12-21 17:00:00;67;81;48;18;19;80;67;13;23
2020-12-21 17:15:00;80;73;64;24;11;58;60;11;23
2020-12-21 17:30:00;60;72;51;22;15;70;57;10;24
2020-12-21 17:45:00;61;65;56;21;15;57;33;11;17
2020-12-21 18:00:00;56;69;51;30;16;56;42;10;18
2020-12-21 18:15:00;42;70;58;24;20;37;65;3;13
2020-12-21 18:30:00;38;53;35;13;13;51;31;8;16
2020-12-21 18:45:00;48;46;29;13;14;43;30;5;10
2020-12-21 19:00:00;32;38;34;13;9;50;44;5;11
2020-12-21 19:15:00;27;24;29;13;12;37;34;6;9
2020-12-21 19:30:00;28;29;26;15;14;39;23;8;15
2020-12-21 19:45:00;22;34;27;16;10;26;25;4;9
2020-12-21 20:00:00;24;31;20;9;6;17;15;4;4
2020-12-21 20:15:00;28;25;21;8;12;32;17;6;153
2020-12-21 20:30:00;29;23;17;7;16;24;16;4;9
2020-12-21 20:45:00;15;25;22;9;10;24;11;4;9
2020-12-21 21:00:00;12;18;21;9;3;17;15;4;7
2020-12-21 21:15:00;12;13;11;5;2;14;10;1;2
2020-12-21 21:30:00;6;3;6;1;3;10;4;2;4
2020-12-21 21:45:00;12;3;6;3;4;4;11;3;3
2020-12-21 22:00:00;6;6;7;4;4;10;8;0;0
2020-12-21 22:15:00;5;11;6;4;4;3;0;1;1
2020-12-21 22:30:00;7;9;5;0;1;5;4;1;1
2020-12-21 22:45:00;2;2;4;1;2;3;2;0;1
