DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-11-06 00:00:00;0;0;0;3;3;2;0;5;5;0;0
2020-11-06 00:15:00;1;2;0;4;5;6;4;0;3;0;0
2020-11-06 00:30:00;0;1;0;3;2;3;1;6;3;0;0
2020-11-06 00:45:00;2;1;3;0;4;1;1;9;4;1;1
2020-11-06 01:00:00;0;1;0;1;2;0;3;4;5;1;1
2020-11-06 01:15:00;0;0;0;2;1;0;1;5;3;0;0
2020-11-06 01:30:00;0;0;0;1;7;3;1;1;0;0;0
2020-11-06 01:45:00;0;1;0;2;1;0;0;3;3;0;0
2020-11-06 02:00:00;1;1;0;5;2;1;0;0;0;0;0
2020-11-06 02:15:00;0;0;0;1;1;2;0;0;0;0;0
2020-11-06 02:30:00;1;1;0;1;0;2;0;5;3;0;0
2020-11-06 02:45:00;0;0;0;3;3;9;0;2;1;0;0
2020-11-06 03:00:00;0;1;0;3;3;0;0;0;1;1;1
2020-11-06 03:15:00;0;0;0;3;2;1;2;0;2;2;1
2020-11-06 03:30:00;1;1;0;6;3;2;2;2;1;1;1
2020-11-06 03:45:00;0;3;0;2;1;1;0;0;1;0;0
2020-11-06 04:00:00;1;0;0;2;0;0;0;3;1;0;0
2020-11-06 04:15:00;0;2;0;2;3;3;3;5;6;3;3
2020-11-06 04:30:00;1;0;0;5;4;17;1;6;5;3;3
2020-11-06 04:45:00;0;4;0;6;3;11;2;11;12;7;6
2020-11-06 05:00:00;5;7;0;8;11;53;3;17;11;3;2
2020-11-06 05:15:00;3;14;2;13;10;45;5;53;52;16;14
2020-11-06 05:30:00;9;18;0;15;12;6;10;60;61;27;24
2020-11-06 05:45:00;3;30;2;37;27;13;9;61;66;21;16
2020-11-06 06:00:00;5;13;7;45;29;14;9;45;54;4;4
2020-11-06 06:15:00;3;26;6;59;40;40;14;54;53;18;14
2020-11-06 06:30:00;3;31;3;45;31;22;15;62;89;18;12
2020-11-06 06:45:00;10;33;4;60;38;8;15;75;90;14;8
2020-11-06 07:00:00;5;32;4;48;30;9;19;65;79;13;9
2020-11-06 07:15:00;9;19;3;54;44;9;18;82;93;20;17
2020-11-06 07:30:00;6;39;5;68;50;17;20;78;90;14;9
2020-11-06 07:45:00;3;31;5;75;52;14;30;70;93;17;10
2020-11-06 08:00:00;13;27;3;74;39;11;31;83;80;19;9
2020-11-06 08:15:00;12;23;7;56;46;18;23;62;76;13;10
2020-11-06 08:30:00;9;30;4;66;37;13;24;66;69;15;12
2020-11-06 08:45:00;9;19;2;61;39;11;24;77;79;19;14
2020-11-06 09:00:00;8;23;2;62;35;4;20;55;65;9;6
2020-11-06 09:15:00;6;16;5;57;45;12;23;58;65;13;13
2020-11-06 09:30:00;7;35;5;93;43;6;26;59;66;10;7
2020-11-06 09:45:00;13;20;3;77;51;13;25;63;64;12;11
